% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.457118187e+03 +4.457118187e+03 +4.487088187e+03 +4.487088187e+03
4 +3.943117580e+03 +3.943117580e+03 +3.973087580e+03 +3.973087580e+03
2020 +2.320787972e+03 +2.320787972e+03 +2.350757972e+03 +2.350757972e+03
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.146918269e+03 +5.146918269e+03 +5.095208269e+03 +5.095208269e+03
129 +3.886158133e+03 +3.886158133e+03 +3.834448133e+03 +3.834448133e+03
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.690034752e+03 +5.690034752e+03 +5.410084752e+03 +5.410084752e+03
30 +3.786254242e+03 +3.786254242e+03 +3.506304242e+03 +3.506304242e+03
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.614406567e+03 +4.614406567e+03 +5.546396567e+03 +5.546396567e+03
4 +3.646018722e+03 +3.646018722e+03 +4.578008722e+03 +4.578008722e+03
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.403342215e+03 +5.403342215e+03 +5.516652215e+03 +5.516652215e+03
13 +3.860965439e+03 +3.860965439e+03 +3.974275439e+03 +3.974275439e+03
1802 +2.504669032e+03 +2.504669032e+03 +2.617979032e+03 +2.617979032e+03
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.747793552e+03 +4.747793552e+03 +4.652603552e+03 +4.652603552e+03
49 +3.885354070e+03 +3.885354070e+03 +3.790164070e+03 +3.790164070e+03
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.646286860e+03 +4.646286860e+03 +4.569656860e+03 +4.569656860e+03
20 +3.643819768e+03 +3.643819768e+03 +3.567189768e+03 +3.567189768e+03
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.090959912e+03 +5.090959912e+03 +5.206219912e+03 +5.206219912e+03
7 +3.960041780e+03 +3.960041780e+03 +4.075301780e+03 +4.075301780e+03
2263 +2.481025511e+03 +2.481025511e+03 +2.596285511e+03 +2.596285511e+03
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.527447430e+03 +4.527447430e+03 +4.527347430e+03 +4.527347430e+03
2 +3.788871402e+03 +3.788871402e+03 +3.788771402e+03 +3.788771402e+03
1450 +2.104615129e+03 +2.104615129e+03 +2.104515129e+03 +2.104515129e+03
2125 +2.504380951e+03 +2.504380951e+03 +2.504280951e+03 +2.504280951e+03
% function evaluation | noise-free fitness - Fopt (-1.502400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.148258037e+03 +4.148258037e+03 +3.998018037e+03 +3.998018037e+03
4 +3.967494833e+03 +3.967494833e+03 +3.817254833e+03 +3.817254833e+03
% function evaluation | noise-free fitness - Fopt (7.470000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.259942561e+03 +5.259942561e+03 +5.334642561e+03 +5.334642561e+03
91 +3.927073431e+03 +3.927073431e+03 +4.001773431e+03 +4.001773431e+03
% function evaluation | noise-free fitness - Fopt (-8.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.757650133e+03 +4.757650133e+03 +4.672870133e+03 +4.672870133e+03
5 +3.150440930e+03 +3.150440930e+03 +3.065660930e+03 +3.065660930e+03
1649 +2.467286400e+03 +2.467286400e+03 +2.382506400e+03 +2.382506400e+03
% function evaluation | noise-free fitness - Fopt (1.620500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.550370882e+03 +4.550370882e+03 +4.712420882e+03 +4.712420882e+03
9 +3.467775987e+03 +3.467775987e+03 +3.629825987e+03 +3.629825987e+03
% function evaluation | noise-free fitness - Fopt (-3.549000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.281763498e+03 +5.281763498e+03 +5.246273498e+03 +5.246273498e+03
7 +3.974854318e+03 +3.974854318e+03 +3.939364318e+03 +3.939364318e+03
% function evaluation | noise-free fitness - Fopt (1.762000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.370362953e+03 +5.370362953e+03 +5.546562953e+03 +5.546562953e+03
34 +3.923708888e+03 +3.923708888e+03 +4.099908888e+03 +4.099908888e+03
