% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.491803948e+01 +9.491803948e+01 +7.797803948e+01 +7.797803948e+01 +2.8455e+00 -4.0370e+00
15 +3.142326874e+01 +3.142326874e+01 +1.448326874e+01 +1.448326874e+01 +4.3183e+00 +1.8560e+00
26 +2.429963562e+01 +2.429963562e+01 +7.359635625e+00 +7.359635625e+00 +4.6628e+00 +6.9388e-01
56 +8.150367789e+00 +8.150367789e+00 -8.789632211e+00 -8.789632211e+00 +4.1394e+00 -4.5115e-01
77 +4.322264947e+00 +4.322264947e+00 -1.261773505e+01 -1.261773505e+01 +3.5302e+00 +2.6111e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.272229832e+02 +4.272229832e+02 +4.460329832e+02 +4.460329832e+02 -1.0537e+00 -2.9754e+00
2 +2.452888407e+02 +2.452888407e+02 +2.640988407e+02 +2.640988407e+02 -3.3537e-02 -3.8089e+00
3 +1.465587136e+02 +1.465587136e+02 +1.653687136e+02 +1.653687136e+02 +3.3965e-01 -1.1064e+00
5 +2.803257463e+01 +2.803257463e+01 +4.684257463e+01 +4.684257463e+01 +3.3580e+00 +2.4473e+00
8 +5.094024293e+00 +5.094024293e+00 +2.390402429e+01 +2.390402429e+01 -3.8409e+00 +1.9897e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.312173091e+02 +1.312173091e+02 +4.043673091e+02 +4.043673091e+02 -1.4044e+00 +2.7555e+00
6 +2.066692822e+01 +2.066692822e+01 +2.938169282e+02 +2.938169282e+02 -3.8211e+00 +1.9331e+00
76 +1.099764115e+01 +1.099764115e+01 +2.841476411e+02 +2.841476411e+02 -3.2569e+00 +3.9725e+00
104 +9.577507690e+00 +9.577507690e+00 +2.827275077e+02 +2.827275077e+02 -5.0000e+00 +2.3797e-77
116 +1.438240043e+00 +1.438240043e+00 +2.745882400e+02 +2.745882400e+02 -3.2288e+00 +4.4397e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.165057772e+02 +1.165057772e+02 +1.536857772e+02 +1.536857772e+02 -1.6521e+00 -1.7421e+00
