% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445981270e+04 +1.445981270e+04 +1.458364270e+04 +1.458364270e+04 +4.1281e+00 +3.0516e-01 +2.2149e+00 -6.2721e-01 +4.8770e+00
5 +3.867824262e+03 +3.867824262e+03 +3.991654262e+03 +3.991654262e+03 +2.8326e+00 -1.0647e+00 -1.2906e+00 -3.7080e-01 +2.4674e+00
37 +1.576287313e+03 +1.576287313e+03 +1.700117313e+03 +1.700117313e+03 -4.2479e-01 +1.1724e+00 +8.7042e-01 -4.3908e-01 -1.3086e+00
46 +8.706997346e+02 +8.706997346e+02 +9.945297346e+02 +9.945297346e+02 -2.5363e-01 +3.3340e-01 -2.6317e-01 +1.6777e+00 +4.6786e-01
277 +1.139192908e+02 +1.139192908e+02 +2.377492908e+02 +2.377492908e+02 -1.4157e-19 +1.9580e-01 -1.4731e+00 +1.4608e-19 +7.3203e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.676969766e+04 +2.676969766e+04 +2.681720766e+04 +2.681720766e+04 +1.1776e+00 +1.6179e+00 +3.2172e+00 -9.0599e-01 +2.8177e+00
2 +7.258252657e+03 +7.258252657e+03 +7.305762657e+03 +7.305762657e+03 +3.5176e+00 +3.2444e+00 -3.0159e-01 +8.9628e-01 +2.0113e+00
4 +6.073058743e+03 +6.073058743e+03 +6.120568743e+03 +6.120568743e+03 -3.1762e+00 -4.3328e+00 -1.3715e+00 -3.3150e-01 -1.3746e+00
16 +3.352023853e+03 +3.352023853e+03 +3.399533853e+03 +3.399533853e+03 +2.0606e+00 +1.8232e+00 +2.7905e+00 +1.1798e+00 +4.8253e-01
22 +1.450679825e+03 +1.450679825e+03 +1.498189825e+03 +1.498189825e+03 +8.3661e-01 +3.0745e+00 +1.4902e-01 +1.3330e+00 -1.1878e-01
112 +4.376572082e+02 +4.376572082e+02 +4.851672082e+02 +4.851672082e+02 +2.0132e+00 +9.4026e-01 +1.0231e+00 +2.9046e+00 -6.7269e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.829822190e+04 +2.829822190e+04 +2.835356190e+04 +2.835356190e+04 -1.9800e+00 -4.8771e+00 -4.9770e-02 +1.2284e+00 -4.6601e-03
4 +2.081573943e+03 +2.081573943e+03 +2.136913943e+03 +2.136913943e+03 -1.4175e+00 +6.7142e-01 +2.1335e+00 +2.9250e+00 -5.1863e-01
48 +1.179114741e+03 +1.179114741e+03 +1.234454741e+03 +1.234454741e+03 +1.5932e+00 +1.4079e-01 +6.4464e-01 +1.2301e-02 +9.5797e-01
103 +2.634610980e+02 +2.634610980e+02 +3.188010980e+02 +3.188010980e+02 +1.1643e+00 +5.3517e-01 +1.0651e+00 -1.4437e+00 +6.2099e-01
483 +2.951876972e+01 +2.951876972e+01 +8.485876972e+01 +8.485876972e+01 -5.4693e-01 -6.0857e-01 +9.9143e-01 +2.9238e-01 +5.1969e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.143236095e+04 +1.143236095e+04 +1.134203095e+04 +1.134203095e+04 -3.2804e+00 +3.9620e+00 +3.0661e+00 -2.6410e+00 -4.1258e+00
3 +6.695159061e+03 +6.695159061e+03 +6.604829061e+03 +6.604829061e+03 -2.7830e+00 -1.1227e+00 -1.6562e+00 +1.0715e+00 +2.3964e+00
4 +3.754774637e+03 +3.754774637e+03 +3.664444637e+03 +3.664444637e+03 -2.2932e-01 +4.9658e+00 -2.1596e+00 -4.1869e+00 -2.2762e+00
104 +2.026614362e+03 +2.026614362e+03 +1.936284362e+03 +1.936284362e+03 +1.0154e+00 +3.2584e+00 -7.6107e-01 -4.0492e+00 -1.4634e+00
109 +9.663851220e+02 +9.663851220e+02 +8.760551220e+02 +8.760551220e+02 -1.5730e+00 +3.2061e+00 +1.2545e+00 -1.4783e+00 -2.7725e-01
407 +5.971028463e+02 +5.971028463e+02 +5.067728463e+02 +5.067728463e+02 -6.8483e-01 -1.7689e-01 +1.5067e-01 -2.5257e+00 -2.2727e+00
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.433900071e+04 +3.433900071e+04 +3.440461071e+04 +3.440461071e+04 -2.4448e-01 -4.5364e+00 +1.2199e+00 -3.4110e+00 +1.0725e+00
3 +7.457044195e+03 +7.457044195e+03 +7.522654195e+03 +7.522654195e+03 +1.4297e+00 +1.6462e+00 -3.1160e-01 +2.8801e+00 -1.9798e+00
8 +2.084981918e+03 +2.084981918e+03 +2.150591918e+03 +2.150591918e+03 -1.2021e+00 +2.4637e+00 +1.1316e+00 +3.6536e-01 -6.0227e-01
14 +4.166374461e+02 +4.166374461e+02 +4.822474461e+02 +4.822474461e+02 +1.6458e+00 +8.2512e-01 -8.0409e-01 -2.8814e-01 -1.1889e+00
198 +1.819824964e+02 +1.819824964e+02 +2.475924964e+02 +2.475924964e+02 +6.3290e-01 +7.5174e-01 -1.2620e+00 +3.4615e-01 +4.7370e-01
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.177397702e+05 +1.177397702e+05 +1.177244102e+05 +1.177244102e+05 +1.5395e-01 +4.8310e+00 +5.2952e-01 +2.4434e+00 +3.0445e+00
2 +4.410740821e+04 +4.410740821e+04 +4.409204821e+04 +4.409204821e+04 +4.0567e+00 -2.2754e-01 +3.2270e+00 +4.7911e+00 -3.0158e+00
4 +1.110458961e+04 +1.110458961e+04 +1.108922961e+04 +1.108922961e+04 +4.7134e-01 +3.9010e-01 +4.3542e-01 -3.8980e+00 +1.4471e+00
7 +7.558707776e+03 +7.558707776e+03 +7.543347776e+03 +7.543347776e+03 -9.7716e-01 +1.5946e-02 +2.9208e-01 -1.4665e+00 +4.0558e+00
12 +5.605272233e+03 +5.605272233e+03 +5.589912233e+03 +5.589912233e+03 -1.1545e+00 -2.0807e+00 -4.9024e+00 -3.6322e-01 +3.5220e+00
43 +2.432196581e+03 +2.432196581e+03 +2.416836581e+03 +2.416836581e+03 +1.4921e+00 -1.3369e+00 -1.4660e+00 -2.1922e+00 +1.2521e-02
121 +1.185129228e+03 +1.185129228e+03 +1.169769228e+03 +1.169769228e+03 -1.0434e+00 -2.2796e-01 -2.3920e+00 +9.1481e-03 +4.0036e-01
314 +8.947718806e+02 +8.947718806e+02 +8.794118806e+02 +8.794118806e+02 -6.1506e-01 -5.9650e-01 +7.1946e-01 -2.3216e+00 +2.5688e-01
