% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.581488616e+05 +1.581488616e+05 +1.583572416e+05 +1.583572416e+05 +1.6170e-01 +3.5782e+00 -3.0213e+00 -2.7035e+00 +2.3580e+00 -2.0071e+00 +1.5304e+00 -2.0508e+00 +2.0813e+00 +4.5676e+00 -1.0527e+00 +1.1060e+00 -3.7297e+00 +2.4346e+00 -2.9975e+00 -1.0727e+00 -6.6686e-01 +4.7568e+00 -4.8483e+00 +2.6767e+00
2 +9.582866687e+04 +9.582866687e+04 +9.603704687e+04 +9.603704687e+04 +1.6682e+00 +4.5622e+00 -1.5872e+00 +2.6321e+00 +4.3819e+00 -1.1795e+00 -2.6585e+00 -2.2514e+00 +1.5920e+00 +3.8777e+00 -4.4143e+00 +2.4127e+00 -4.2244e+00 +1.7607e+00 +3.6921e+00 -2.7675e+00 +6.5228e-01 -1.2004e+00 +4.2236e+00 +4.4479e+00
8 +6.179314387e+04 +6.179314387e+04 +6.200152387e+04 +6.200152387e+04 -2.6180e-01 +2.9307e+00 -2.5258e-01 -5.9054e-01 +2.4032e+00 +1.2865e+00 -3.6860e+00 +1.0599e+00 -5.5475e-02 +2.6811e+00 -2.0562e+00 +4.3644e+00 +2.7457e+00 -3.3598e+00 -3.2700e+00 -2.6578e+00 -7.0290e-01 +8.5177e-01 +7.0556e-01 -1.2290e+00
27 +3.926740315e+04 +3.926740315e+04 +3.947578315e+04 +3.947578315e+04 +2.6642e-01 +1.7801e-01 +3.6646e+00 -3.6215e+00 -2.3883e+00 -3.0622e+00 +4.4469e-01 +4.5172e+00 -2.8618e+00 -2.6044e+00 +8.7385e-01 -5.6476e-01 -3.0144e+00 +1.9608e+00 +3.5005e+00 -4.5331e-02 +5.5907e-01 -1.0866e+00 +3.2955e+00 -1.7145e-01
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.033646689e+04 +9.033646689e+04 +9.019150689e+04 +9.019150689e+04 -4.7703e+00 -1.2110e+00 -3.2779e+00 -3.4105e+00 -6.7319e-01 +3.0183e+00 -3.5460e+00 +3.0400e+00 -4.7793e+00 +8.7670e-01 +4.3202e+00 +3.7272e+00 +3.4376e+00 -1.2348e+00 +9.4708e-01 -7.0252e-01 -1.6195e+00 -4.2899e+00 -3.5274e+00 -1.3934e+00
93 +3.476305113e+04 +3.476305113e+04 +3.461809113e+04 +3.461809113e+04 -8.7591e-01 -1.6365e+00 +8.4987e-01 -1.0302e+00 -2.7256e+00 -8.3494e-01 +2.7796e+00 +1.1800e-01 -2.0347e+00 -2.5888e+00 +4.6753e+00 +1.2881e+00 -1.5056e+00 +1.4335e+00 +1.9750e+00 -2.8119e-01 -7.0821e-01 -6.1542e-01 +2.1648e+00 -4.3153e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.133895361e+05 +3.133895361e+05 +3.133832361e+05 +3.133832361e+05 +3.9713e+00 +1.6541e+00 -4.9117e+00 +3.7627e+00 +1.9141e+00 -5.7320e-01 +3.0338e+00 -2.9602e+00 +2.1014e+00 +4.4864e+00 +4.2147e+00 -3.2237e+00 +4.9955e+00 -1.1958e+00 +1.6381e+00 +1.6844e+00 -1.9648e+00 -4.8577e+00 -4.9860e+00 +4.9963e+00
2 +2.154393928e+05 +2.154393928e+05 +2.154330928e+05 +2.154330928e+05 +2.2806e+00 -2.3223e+00 +7.1749e-01 -1.0433e+00 +4.4831e+00 -1.0650e+00 +1.5071e+00 +4.8897e+00 -4.2251e+00 -1.2237e+00 +4.0706e+00 +3.6032e+00 -1.6060e+00 +2.8382e+00 -1.5626e+00 +2.2132e+00 +3.8402e+00 +2.9234e+00 -1.1669e+00 +4.8278e-02
4 +6.760889730e+04 +6.760889730e+04 +6.760259730e+04 +6.760259730e+04 +1.4864e+00 +1.3683e+00 +2.1012e+00 -1.5673e+00 +7.3149e-01 +1.1601e+00 +3.2609e+00 +2.8900e+00 -1.3914e+00 -2.4571e+00 -3.3360e-01 +4.5194e+00 -2.5898e+00 -2.0654e+00 -3.4452e+00 +2.2894e+00 -3.3891e-01 -4.5850e+00 +2.7381e+00 -2.1148e+00
24 +4.939386719e+04 +4.939386719e+04 +4.938756719e+04 +4.938756719e+04 +4.8741e+00 -2.2294e+00 -1.5447e+00 -2.0144e+00 +9.9425e-01 -1.8468e+00 +2.1143e+00 -3.8538e+00 -1.0520e+00 +3.0667e+00 +3.0821e+00 +3.1511e+00 -2.5339e+00 +1.2945e+00 +2.8592e+00 +2.6216e-01 -1.7189e+00 +6.3851e-01 -4.1656e+00 -2.0082e+00
127 +3.551402148e+04 +3.551402148e+04 +3.550772148e+04 +3.550772148e+04 +5.6357e-01 -9.4788e-01 -3.3714e-01 +7.4201e-01 -1.0642e+00 -2.5474e+00 +1.3251e+00 +3.3738e+00 +4.2512e+00 +4.1527e+00 -1.8313e+00 +2.3600e-01 +2.5805e-01 -1.1429e+00 -4.3203e+00 +2.7296e+00 -1.6283e+00 -2.0877e+00 -2.7120e+00 +9.8798e-01
1082 +2.219048750e+04 +2.219048750e+04 +2.218418750e+04 +2.218418750e+04 +1.0883e+00 -7.2540e-01 +3.1535e+00 -1.7689e+00 -5.0000e+00 +3.1613e+00 -6.3408e-01 -2.6043e+00 -5.8436e-01 +9.7515e-01 -2.3919e-01 +7.5259e-01 -4.0906e+00 +5.3087e-01 -2.2882e+00 +5.1474e-01 -2.8279e+00 -8.7594e-01 -9.3071e-01 +8.5912e-01
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.964968009e+05 +1.964968009e+05 +1.964930109e+05 +1.964930109e+05 +3.5277e+00 -4.3863e+00 +3.9003e+00 -1.2965e+00 +2.8605e+00 +1.0117e+00 +1.7231e+00 -2.1997e+00 +1.2081e+00 -4.9686e+00 -1.6303e+00 +2.0043e+00 +1.6244e+00 -4.4411e+00 +3.4154e+00 +3.6168e-01 +1.1108e+00 -2.3264e+00 -1.7010e-01 +3.4132e+00
4 +8.170496500e+04 +8.170496500e+04 +8.170117500e+04 +8.170117500e+04 +3.4874e+00 +2.8312e+00 +4.6184e+00 +6.0181e-01 +5.0536e-01 -2.2535e+00 +1.4543e+00 +2.4427e+00 +3.6126e+00 +2.6471e+00 +2.0362e+00 +3.9295e+00 -4.2373e+00 +3.5650e+00 -3.3002e+00 -1.0957e+00 +2.3539e+00 +4.9624e-01 -1.3692e+00 -3.3632e+00
20 +3.802725001e+04 +3.802725001e+04 +3.802346001e+04 +3.802346001e+04 +4.9322e+00 +3.7548e+00 +1.5422e-01 +4.6623e+00 -2.6407e+00 +4.9866e-02 -8.1805e-01 -1.3898e+00 -3.7269e+00 -9.1545e-01 +4.2972e-01 +2.1860e+00 -2.9583e+00 +4.4883e+00 +1.1606e+00 +6.4834e-02 +4.5342e-01 +2.0436e-01 -2.1992e-03 -1.1574e+00
577 +2.501694819e+04 +2.501694819e+04 +2.501315819e+04 +2.501315819e+04 +4.5524e+00 +5.0000e+00 +1.8261e+00 -4.0443e+00 +2.5050e+00 -2.5543e+00 +2.0282e+00 +3.2762e-309 +8.3464e-01 +2.0374e-308 +5.2109e-02 -1.7491e+00 +0.0000e+00 +3.6342e+00 +0.0000e+00 +1.9503e-308 +0.0000e+00 +2.3890e+00 +0.0000e+00 +2.0169e-01
% function evaluation | noise-free fitness - Fopt (-5.675000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.175129169e+05 +2.175129169e+05 +2.174561669e+05 +2.174561669e+05 -2.2129e+00 +4.9378e+00 +1.6720e+00 +2.3010e+00 -4.5974e-01 -1.6755e+00 +2.6653e+00 -9.5843e-01 +3.9503e+00 +5.6037e-01 -4.4777e-01 +2.8790e+00 -2.2798e+00 +4.5488e+00 +2.6112e+00 +3.6819e+00 +1.6316e+00 +3.2281e+00 +3.6039e-01 +3.7237e+00
2 +5.880547929e+04 +5.880547929e+04 +5.874872929e+04 +5.874872929e+04 +4.5150e+00 -4.7971e+00 -3.1067e+00 +2.5220e-01 -4.1605e+00 -3.9536e+00 +4.9785e+00 -1.4928e-01 -2.0473e+00 -9.3640e-01 -1.9248e+00 +2.0525e-01 +2.2863e+00 +5.3710e-01 +5.0025e-01 -2.8771e+00 -3.9709e-01 -3.8768e+00 +2.3250e+00 -1.6758e-01
119 +3.824942299e+04 +3.824942299e+04 +3.819267299e+04 +3.819267299e+04 -9.8641e-01 +2.1975e+00 +1.4824e-01 -1.3415e-02 +3.5308e+00 +5.9957e-01 -1.1628e+00 -1.3253e+00 +6.7993e-01 -6.9349e-01 -1.5620e+00 +2.7128e+00 +4.6511e+00 -8.7912e-01 +2.7318e+00 -7.9077e-01 -8.7012e-03 -2.4098e+00 +4.0995e-01 -4.8646e+00
863 +2.357418389e+04 +2.357418389e+04 +2.351743389e+04 +2.351743389e+04 -9.8468e-01 +2.4792e+00 +1.2501e-01 -1.4330e-02 +3.1875e+00 +5.9957e-01 -1.3096e+00 -1.2500e+00 +5.4964e-01 -6.2500e-01 -1.7500e+00 +2.3446e+00 +4.3419e+00 -7.7385e-01 +2.0660e+00 -9.9184e-01 -8.6970e-03 -2.5211e+00 +4.3108e-01 -4.0685e+00
% function evaluation | noise-free fitness - Fopt (-5.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.816339272e+05 +2.816339272e+05 +2.815741272e+05 +2.815741272e+05 -1.1788e+00 +3.4800e+00 +1.3903e+00 +1.2358e+00 +1.6173e+00 +3.9612e+00 +8.8831e-01 -3.9864e-01 -2.7835e+00 -8.3356e-01 -2.0913e+00 -3.0197e+00 +2.0082e+00 +2.1360e+00 +4.3616e+00 +1.6025e+00 +4.4386e+00 -4.1269e+00 -1.3170e+00 -4.7044e+00
4 +2.431287203e+05 +2.431287203e+05 +2.430689203e+05 +2.430689203e+05 +1.4643e+00 -6.2700e-01 -2.4588e+00 +1.4821e+00 +1.6761e+00 -2.1467e+00 -1.5406e+00 +1.0566e+00 +4.2576e+00 +1.7366e-01 +3.3048e+00 +4.4312e+00 +4.8772e+00 +6.1355e-01 +1.8486e+00 -7.5647e-01 +3.0458e+00 -2.6975e+00 -2.6355e+00 -1.8400e+00
5 +7.173373926e+04 +7.173373926e+04 +7.167393926e+04 +7.167393926e+04 -4.7318e+00 -3.1002e+00 -4.4944e+00 +6.4727e-01 -1.3789e+00 -4.6825e+00 +1.8776e+00 +4.2823e+00 +3.7479e+00 +4.2408e+00 +3.3792e+00 -3.4924e+00 -4.3863e+00 -2.0741e+00 -2.2687e+00 +1.6034e+00 +5.9511e-01 +4.3636e+00 +2.6406e+00 -1.4544e+00
12 +2.751330989e+04 +2.751330989e+04 +2.745350989e+04 +2.745350989e+04 -3.5894e+00 -3.4462e+00 -1.4621e-01 -1.8046e+00 +4.0391e+00 -2.8739e+00 +2.6078e+00 +3.7895e+00 +2.8960e+00 +1.6075e+00 +2.7412e+00 -3.2599e+00 +1.9567e+00 +4.1147e+00 +9.1270e-01 +2.7343e+00 -1.9237e+00 -6.0958e-01 -3.7002e+00 -1.6432e+00
% function evaluation | noise-free fitness - Fopt (1.155700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.709083246e+05 +2.709083246e+05 +2.710238946e+05 +2.710238946e+05 -7.3470e-01 +3.0786e+00 +1.4434e+00 +3.7552e+00 +4.6509e+00 +2.1676e+00 -4.1956e+00 -5.9643e-01 -4.4386e+00 +8.2224e-01 +4.4947e+00 -8.7657e-01 -9.8537e-01 +1.7960e+00 -1.3727e+00 +2.2826e+00 -3.9087e+00 +6.1677e-02 +4.2517e+00 -2.9825e+00
2 +1.635414060e+05 +1.635414060e+05 +1.636569760e+05 +1.636569760e+05 -1.8930e+00 -1.0870e+00 +3.6633e+00 -3.4404e+00 +5.1996e-01 -3.7039e+00 +4.6903e+00 -1.5002e+00 +2.7670e+00 -3.4803e+00 -3.1705e+00 -3.9657e+00 +1.9062e+00 -4.2165e+00 -8.5486e-02 -9.9617e-01 -1.3105e-01 -3.0505e+00 +1.0449e+00 -2.0086e+00
4 +1.486158355e+05 +1.486158355e+05 +1.487314055e+05 +1.487314055e+05 -1.9745e+00 -2.2191e+00 +7.7066e-01 +1.7641e+00 +2.7395e+00 +2.9511e-01 +3.1496e-01 +3.1396e-01 -3.7064e+00 -3.8143e-01 +3.0360e+00 +1.3532e+00 +4.9263e+00 +4.2084e+00 +9.0878e-01 +4.5481e+00 -2.2434e+00 -1.8667e+00 -3.3772e-01 +1.7346e+00
5 +3.814621058e+04 +3.814621058e+04 +3.826178058e+04 +3.826178058e+04 +5.8380e-01 +1.0228e+00 +3.3692e+00 -2.6976e+00 -2.5064e+00 -1.9810e+00 -4.4016e+00 +2.0266e+00 +1.4585e+00 +1.0377e+00 +5.4203e-02 -8.8568e-01 -3.8729e+00 +2.4564e-02 +6.8751e-02 +4.1135e+00 -1.8648e+00 +1.9545e+00 -1.3009e+00 +1.0430e+00
81 +2.258755071e+04 +2.258755071e+04 +2.270312071e+04 +2.270312071e+04 +3.1350e+00 -2.0685e+00 +4.5471e+00 -3.3141e+00 +1.9032e+00 -5.5736e-01 +1.6214e+00 -2.6244e+00 +1.3831e+00 +3.5695e+00 +2.9727e+00 +2.0128e+00 +1.8631e+00 -4.6798e+00 -1.5305e+00 +2.6259e+00 +4.4758e-01 -3.8911e+00 +3.2188e-01 +9.6755e-01
% function evaluation | noise-free fitness - Fopt (-3.912000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.598996944e+05 +1.598996944e+05 +1.598605744e+05 +1.598605744e+05 -4.1194e+00 +8.7120e-01 +3.7607e-02 +1.1563e+00 -2.4270e+00 +4.5466e+00 +3.9825e+00 +4.4940e+00 -1.6494e+00 +2.3699e+00 -3.3981e+00 -2.4426e-01 +7.3286e-01 -2.8191e+00 -1.6932e+00 -3.9814e+00 +2.1330e+00 -3.2609e+00 +3.1108e+00 -9.9575e-01
9 +1.411450636e+05 +1.411450636e+05 +1.411059436e+05 +1.411059436e+05 -1.6168e+00 +3.9693e+00 +4.8523e+00 +4.4925e+00 -3.0626e+00 -3.4861e+00 +4.6391e+00 +3.8870e+00 +4.3158e+00 +1.5443e+00 -3.3280e+00 -3.8508e+00 +1.4005e+00 -4.4112e+00 +4.6854e+00 -6.1605e-01 +2.9598e+00 -9.0962e-01 +7.6890e-01 -8.0473e-01
14 +6.337727501e+04 +6.337727501e+04 +6.333815501e+04 +6.333815501e+04 -4.0030e+00 +4.7207e+00 +4.1423e+00 +2.8667e+00 +2.4696e+00 +2.9430e+00 -7.4170e-01 -2.7353e+00 +4.8646e+00 -4.0001e+00 -1.6941e+00 +3.1641e+00 +4.9245e+00 +1.2444e+00 +3.4055e+00 +2.5301e+00 -3.5855e+00 -2.4393e+00 +2.7681e-01 +1.0030e+00
20 +4.990209915e+04 +4.990209915e+04 +4.986297915e+04 +4.986297915e+04 +2.0144e+00 -2.8497e+00 +2.0363e+00 +3.3444e+00 -4.7610e+00 -4.9479e+00 +6.0315e-01 +2.7509e-01 -2.7097e+00 +1.1120e+00 -1.7688e+00 -4.9127e+00 +1.7787e+00 -3.9003e+00 +1.7643e+00 -1.9898e+00 -3.7365e-02 -9.4949e-01 -4.2482e+00 +1.9743e+00
106 +3.807325728e+04 +3.807325728e+04 +3.803413728e+04 +3.803413728e+04 +1.5124e-02 -4.3016e+00 +2.6815e+00 +2.0041e+00 -1.5951e+00 +1.4231e+00 -2.4442e+00 +9.1944e-01 +1.9438e+00 +1.7557e+00 -7.3734e-01 -4.6149e+00 -2.1134e+00 -1.4308e+00 +1.5816e+00 -4.5942e+00 +2.6569e-01 -4.1097e+00 +1.3609e+00 +1.6547e+00
% function evaluation | noise-free fitness - Fopt (-8.801000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.272126279e+05 +3.272126279e+05 +3.271246179e+05 +3.271246179e+05 -1.9604e+00 +2.4386e+00 -2.6025e+00 -4.4837e+00 +1.1268e+00 -9.5639e-01 -2.1051e-01 -4.8359e+00 -2.1746e+00 +3.3284e+00 +4.8088e+00 -4.4322e+00 -4.9504e+00 +4.0742e-01 -3.4874e+00 +4.2524e+00 +5.9307e-01 -4.5954e+00 -2.4983e+00 -2.0235e+00
2 +1.350116643e+05 +1.350116643e+05 +1.349236543e+05 +1.349236543e+05 +2.4280e-01 -4.4923e+00 -2.6926e+00 -3.9607e+00 +3.8064e-01 -1.2747e+00 +3.1944e+00 -3.4650e+00 +1.9105e+00 +9.9851e-01 -2.2511e+00 +4.8182e+00 -2.2463e+00 +3.2858e+00 +1.2177e+00 +3.7684e+00 +4.6519e+00 -8.8275e-02 +1.9566e+00 +3.7042e+00
3 +9.077179506e+04 +9.077179506e+04 +9.068378506e+04 +9.068378506e+04 -2.6018e+00 +1.2240e-01 -1.9896e+00 -2.3558e+00 -3.9643e+00 -4.3795e+00 +1.3020e+00 -1.3378e+00 -4.6535e-01 +2.9939e+00 +2.5560e+00 -3.5272e+00 +2.4542e+00 +4.3735e+00 +7.0327e-01 -1.0971e+00 +1.4533e+00 +4.8696e+00 +5.2926e-01 +4.0377e+00
12 +5.179339292e+04 +5.179339292e+04 +5.170538292e+04 +5.170538292e+04 +2.8668e+00 +2.5793e+00 -7.9587e-01 +9.7920e-01 +2.2538e-01 -3.4504e+00 +2.1813e+00 -4.8671e+00 -3.7130e+00 -3.8174e+00 -9.8796e-01 +2.8709e+00 +4.2909e+00 -2.7608e+00 +1.5783e+00 +4.3764e-01 -2.4519e+00 +4.8821e-01 -4.1703e+00 +6.2645e-01
154 +3.317049956e+04 +3.317049956e+04 +3.308248956e+04 +3.308248956e+04 +3.2056e-01 -2.8494e+00 -2.6989e+00 -3.5891e+00 -4.2089e+00 -2.2688e+00 +1.6872e+00 -1.4986e+00 -4.8531e-01 -2.9968e+00 -4.0443e+00 -2.3320e-01 +1.2120e+00 +4.8579e-01 -1.7550e+00 +4.6437e-01 -4.3363e+00 -2.6876e-01 -2.2121e+00 +6.2069e-01
406 +2.084774502e+04 +2.084774502e+04 +2.075973502e+04 +2.075973502e+04 +1.2781e-01 -2.4510e+00 -5.0000e+00 -3.5598e+00 -2.5283e+00 -2.2395e+00 +1.2428e+00 -6.4922e-01 -2.6827e-01 -2.9968e+00 -4.7865e+00 -3.8999e-01 +1.2041e+00 +1.3376e-01 -7.8618e-01 +4.6437e-01 -3.2541e+00 -2.3081e-01 -2.0520e+00 +9.2636e-01
948 +1.534196573e+04 +1.534196573e+04 +1.525395573e+04 +1.525395573e+04 +3.2872e-290 -2.8487e+00 -2.5733e+00 -3.5861e+00 -4.2069e+00 -2.2676e+00 +1.7954e-289 -1.4989e+00 -4.8502e-01 +1.1102e-308 -4.0433e+00 -2.3324e-01 +1.2436e-289 +4.8560e-01 -1.8004e-289 +4.7667e-290 -4.3367e+00 -2.6897e-01 -2.2136e+00 +6.3716e-290
% function evaluation | noise-free fitness - Fopt (7.934000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.566903568e+05 +1.566903568e+05 +1.567696968e+05 +1.567696968e+05 -3.8157e+00 +4.1203e+00 -2.8952e+00 +3.6177e+00 +4.1873e+00 -4.3397e-01 +1.3097e-01 -1.8512e+00 -6.6608e-01 -2.6625e+00 -1.6787e+00 -2.6443e+00 -4.4152e+00 -1.7442e+00 +1.6889e+00 -1.2145e-01 -3.4902e+00 -1.7889e+00 +2.2014e+00 +4.0481e+00
5 +9.832588651e+04 +9.832588651e+04 +9.840522651e+04 +9.840522651e+04 -1.4931e+00 -2.0592e+00 -2.0583e+00 +1.0925e+00 -3.0126e+00 -3.8375e+00 +3.2158e+00 -1.9653e+00 -1.4411e+00 +4.9950e+00 +3.8799e+00 -2.7287e+00 +2.0420e+00 +3.4069e-01 -1.5942e+00 +2.3130e+00 -1.8897e+00 +3.9201e+00 +2.8858e+00 -2.6614e+00
39 +4.009160718e+04 +4.009160718e+04 +4.017094718e+04 +4.017094718e+04 +2.9395e+00 +1.5747e+00 +1.6264e+00 -4.0971e+00 +1.3571e+00 +1.1885e+00 -8.5221e-01 +1.6136e+00 -4.3072e+00 -1.9758e+00 +4.3121e+00 +3.8078e+00 -1.3539e+00 +4.0200e+00 -2.3036e+00 +8.0041e-01 -2.8120e+00 -1.3993e+00 +1.4642e+00 +2.7445e+00
59 +3.226406020e+04 +3.226406020e+04 +3.234340020e+04 +3.234340020e+04 +1.5842e-01 -4.5178e+00 +3.2551e+00 +4.6475e-01 +3.8923e-01 -4.9225e+00 -2.1176e-01 +3.0444e+00 +4.4802e+00 -2.3516e+00 +4.4801e-01 +4.1260e+00 -2.0905e+00 +2.2011e+00 -8.3556e-01 -6.8965e-02 -2.7008e+00 +2.4939e+00 +2.9514e+00 -1.2614e+00
889 +1.719998302e+04 +1.719998302e+04 +1.727932302e+04 +1.727932302e+04 -1.4922e+00 -2.0602e+00 +6.0842e-310 +1.0903e+00 -3.0149e+00 +2.0425e-308 +3.2152e+00 -1.2674e-231 -9.2966e-232 +2.7456e-308 +3.8823e+00 -2.7223e+00 +2.0430e+00 +2.1956e-232 -1.5942e+00 +2.3210e+00 -1.2153e-231 +3.9141e+00 +2.8901e+00 +7.3753e-309
% function evaluation | noise-free fitness - Fopt (1.721800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899548499e+05 +1.899548499e+05 +1.901270299e+05 +1.901270299e+05 -1.4530e+00 +3.4657e+00 +8.5950e-01 +8.8118e-01 -3.1450e+00 -1.6081e+00 +2.4108e+00 -1.1364e+00 -4.1407e+00 -4.9561e+00 +2.1566e+00 -4.9951e+00 -3.5186e+00 +4.3130e+00 +4.9168e+00 +9.5657e-01 -4.0000e+00 +3.2461e+00 -7.2905e-01 +2.3694e+00
3 +1.425637306e+05 +1.425637306e+05 +1.427359106e+05 +1.427359106e+05 +1.4364e+00 +3.7101e+00 -9.8871e-01 +5.6792e-01 -2.9034e+00 +4.6054e+00 -2.7530e+00 +4.4392e+00 -1.4990e+00 -4.8359e+00 +2.9080e+00 +1.1585e+00 +2.7658e+00 +3.8682e+00 -1.3715e-01 -2.5481e+00 +1.2106e+00 +4.2874e+00 +5.7673e-02 +6.9348e-01
7 +6.333980879e+04 +6.333980879e+04 +6.351198879e+04 +6.351198879e+04 -3.3155e+00 -2.7018e+00 +2.2350e+00 +3.8564e+00 +3.7154e+00 +4.9114e+00 +1.0508e+00 +2.2064e+00 +1.0045e+00 +4.5668e+00 -1.2224e-01 +2.0402e-01 +2.8967e+00 +2.1867e+00 +9.5585e-01 -3.3127e+00 +7.1276e-01 -9.7596e-01 +1.2241e+00 -4.5649e-02
38 +4.927287574e+04 +4.927287574e+04 +4.944505574e+04 +4.944505574e+04 +3.1353e+00 +8.5498e-01 +3.5596e+00 -3.9272e+00 +4.2936e+00 -1.0148e+00 -4.4187e+00 +1.4253e+00 +4.7305e+00 -6.9795e-01 -1.1423e-01 +2.6974e+00 -3.8674e-01 +2.1334e+00 +4.0972e+00 +2.1147e+00 -1.2094e+00 +3.6841e+00 -5.5567e-01 -4.0589e+00
