% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.303428182e+05 +2.303428182e+05 +2.297963182e+05 +2.297963182e+05 -2.0007e+00 -4.0913e+00 -3.7854e+00 +3.8581e+00 -3.5008e+00
2 +1.136774064e+05 +1.136774064e+05 +1.131309064e+05 +1.131309064e+05 -4.1020e+00 +3.3848e-01 +9.4272e-01 +7.8988e-01 -3.8520e+00
3 +3.984482887e+04 +3.984482887e+04 +3.929832887e+04 +3.929832887e+04 +1.5015e+00 -4.5137e+00 +1.9866e+00 -3.0737e+00 +4.5727e+00
5 +2.195001581e+04 +2.195001581e+04 +2.140351581e+04 +2.140351581e+04 +1.9371e+00 -1.5057e+00 +4.6335e-01 +2.4555e+00 +3.6618e+00
6 +5.018931756e+03 +5.018931756e+03 +4.472431756e+03 +4.472431756e+03 -2.0538e+00 +2.9093e+00 -1.8462e+00 -4.2747e+00 -3.4642e-01
42 +3.061136266e+03 +3.061136266e+03 +2.514636266e+03 +2.514636266e+03 -8.6877e-01 +4.1118e+00 -2.1315e+00 -1.2545e+00 +8.3869e-01
46 +2.377534027e+03 +2.377534027e+03 +1.831034027e+03 +1.831034027e+03 +3.2073e+00 -1.5201e+00 +1.4619e+00 -2.3205e+00 +2.5557e+00
96 +1.179120800e+03 +1.179120800e+03 +6.326208003e+02 +6.326208003e+02 +3.8640e+00 +1.7017e+00 -9.6634e-01 -1.7697e+00 +2.2491e+00
206 +4.855841203e+00 +4.855841203e+00 -5.416441588e+02 -5.416441588e+02 +2.3383e+00 -1.4378e-01 +2.4475e+00 -7.8981e-01 +1.6061e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.527507500e+04 +2.527507500e+04 +2.627507500e+04 +2.627507500e+04 -3.4824e+00 -9.4889e-01 +4.1564e+00 -2.3390e+00 -1.4036e+00
4 +2.451707638e+04 +2.451707638e+04 +2.551707638e+04 +2.551707638e+04 -4.0081e+00 -2.8409e+00 -1.9677e-02 +2.4563e+00 -2.8909e+00
7 +7.774637867e+03 +7.774637867e+03 +8.774637867e+03 +8.774637867e+03 +2.1333e+00 -2.6544e+00 +1.0245e+00 -1.1488e+00 -1.4794e+00
8 +2.830904300e+03 +2.830904300e+03 +3.830904300e+03 +3.830904300e+03 +1.9553e+00 -1.7592e+00 -4.3377e+00 -1.5583e+00 -2.0955e+00
43 +3.383448533e+02 +3.383448533e+02 +1.338344853e+03 +1.338344853e+03 +2.4933e+00 +2.0427e+00 +9.8207e-01 -1.8317e+00 -2.0384e+00
74 +6.775481474e+00 +6.775481474e+00 +1.006775481e+03 +1.006775481e+03 +2.1483e+00 +3.4970e+00 -1.2158e+00 -1.6560e+00 -2.0394e+00
432 +6.223217325e+00 +6.223217325e+00 +1.006223217e+03 +1.006223217e+03 +2.1354e+00 +3.4844e+00 -1.2114e+00 -1.6380e+00 -2.0528e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.723480311e+04 +9.723480311e+04 +9.744318311e+04 +9.744318311e+04 -3.3542e+00 +3.0448e+00 -3.1287e+00 -4.5598e+00 +9.8001e-01
2 +1.990730277e+04 +1.990730277e+04 +2.011568277e+04 +2.011568277e+04 -3.3317e+00 -4.3801e+00 +5.5202e-01 -4.9594e-02 -6.2235e-01
5 +4.451165881e+03 +4.451165881e+03 +4.659545881e+03 +4.659545881e+03 +3.5509e+00 -1.8764e+00 +3.0150e+00 +1.4137e+00 +2.9770e+00
15 +2.594067988e+02 +2.594067988e+02 +4.677867988e+02 +4.677867988e+02 -3.3024e+00 +1.7705e+00 +2.0658e+00 +8.1328e-01 +2.4038e+00
56 +6.289611816e+01 +6.289611816e+01 +2.712761182e+02 +2.712761182e+02 -2.2921e+00 -1.2652e+00 +1.2759e+00 +6.5346e-01 +2.7124e+00
111 +3.889799126e+00 +3.889799126e+00 +2.122697991e+02 +2.122697991e+02 +5.2693e-01 +1.6700e+00 +1.0869e+00 +4.1453e-01 +1.9361e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.902889343e+04 +8.902889343e+04 +8.888393343e+04 +8.888393343e+04 +1.2538e-01 +2.5908e+00 +1.9487e+00 +2.8697e+00 +1.3130e+00
3 +1.942263412e+04 +1.942263412e+04 +1.927767412e+04 +1.927767412e+04 -2.3059e+00 +4.8850e+00 +1.0718e+00 -4.2623e+00 +2.9702e-01
6 +8.547920847e+03 +8.547920847e+03 +8.402960847e+03 +8.402960847e+03 +2.9181e+00 +1.2071e-01 +2.4975e+00 -3.1386e+00 -2.1482e+00
17 +3.085197651e+03 +3.085197651e+03 +2.940237651e+03 +2.940237651e+03 +3.6234e+00 -2.1134e-01 -1.4357e-01 -3.0072e+00 +3.5757e-01
52 +2.194365180e+02 +2.194365180e+02 +7.447651796e+01 +7.447651796e+01 -6.1035e-01 -1.7468e+00 +8.0693e-01 -1.8786e+00 -8.9345e-01
80 +3.720695508e+00 +3.720695508e+00 -1.412393045e+02 -1.412393045e+02 -4.5301e-01 -2.8504e-01 -2.7552e+00 -1.9660e+00 -1.4253e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.891594271e+03 +7.891594271e+03 +7.885294271e+03 +7.885294271e+03 +8.4484e-01 -3.2818e+00 +2.2311e-01 +2.6531e+00 -3.4766e+00
23 +6.213221356e+03 +6.213221356e+03 +6.206921356e+03 +6.206921356e+03 -3.7429e+00 -4.4056e-01 +1.8446e+00 +2.3182e+00 -2.8081e+00
39 +3.294169367e+03 +3.294169367e+03 +3.287869367e+03 +3.287869367e+03 -1.2455e+00 +2.6484e+00 -3.1966e+00 +8.9074e-01 -2.6295e+00
76 +8.414464332e+02 +8.414464332e+02 +8.351464332e+02 +8.351464332e+02 -8.9675e-02 -1.5786e+00 -1.0759e+00 +2.9617e-01 -3.1303e+00
