% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.274833881e+01 +6.274833881e+01 -9.372516612e+02 -9.372516612e+02 -1.0434e+00 +1.0493e+00 +3.2713e+00
9 +2.768025595e+01 +2.768025595e+01 -9.723197440e+02 -9.723197440e+02 +2.9538e+00 -4.9574e+00 -1.3994e+00
11 +2.346533231e+01 +2.346533231e+01 -9.765346677e+02 -9.765346677e+02 +4.2891e+00 -3.9838e+00 -4.6049e+00
22 +1.101051760e+01 +1.101051760e+01 -9.889894824e+02 -9.889894824e+02 +7.3538e-01 -6.9052e-01 -1.6780e+00
24 +9.597895864e+00 +9.597895864e+00 -9.904021041e+02 -9.904021041e+02 +2.9427e+00 +4.9762e+00 -8.5360e-01
46 +4.445115199e+00 +4.445115199e+00 -9.955548848e+02 -9.955548848e+02 +5.0253e-03 +3.8220e-01 -1.5250e+00
98 +2.054077014e+00 +2.054077014e+00 -9.979459230e+02 -9.979459230e+02 -5.2646e-01 +5.8976e-02 +2.1184e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.746834336e+01 +2.746834336e+01 +1.027468343e+03 +1.027468343e+03 -1.9758e+00 +2.3110e+00 -4.2322e+00
4 +5.791200237e+00 +5.791200237e+00 +1.005791200e+03 +1.005791200e+03 -2.4020e+00 +9.3925e-01 -2.2382e+00
21 +2.300746586e+00 +2.300746586e+00 +1.002300747e+03 +1.002300747e+03 +1.3313e+00 -3.6079e+00 -2.0238e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.082157483e+01 +6.082157483e+01 +1.169157483e+01 +1.169157483e+01 +1.0106e+00 +7.8107e-01 +3.4895e+00
4 +1.662639874e+01 +1.662639874e+01 -3.250360126e+01 -3.250360126e+01 +7.6730e-01 -2.3557e+00 -2.2917e+00
28 +2.290034714e+00 +2.290034714e+00 -4.683996529e+01 -4.683996529e+01 +2.5455e+00 +1.0992e+00 +2.8575e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.013852422e+01 +8.013852422e+01 +3.778685242e+02 +3.778685242e+02 -1.0796e+00 +1.7257e+00 -2.2923e+00
2 +5.652726943e+01 +5.652726943e+01 +3.542572694e+02 +3.542572694e+02 -3.3922e+00 +2.6814e+00 -3.1501e+00
16 +2.315857800e+01 +2.315857800e+01 +3.208885780e+02 +3.208885780e+02 +2.5780e+00 -4.7989e+00 -3.5391e-01
23 +5.045638732e+00 +5.045638732e+00 +3.027756387e+02 +3.027756387e+02 -3.1877e+00 +1.8417e-01 +4.7701e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.643002103e+01 +7.643002103e+01 +1.280000210e+02 +1.280000210e+02 -1.1411e+00 +1.2083e-02 -4.5843e+00
3 +3.397005166e+01 +3.397005166e+01 +8.554005166e+01 +8.554005166e+01 +2.3934e+00 -1.3875e+00 -4.4655e+00
6 +2.406004666e+01 +2.406004666e+01 +7.563004666e+01 +7.563004666e+01 -3.3903e+00 +1.7476e+00 -4.0418e+00
8 +6.308715950e+00 +6.308715950e+00 +5.787871595e+01 +5.787871595e+01 +1.5311e+00 -4.9872e-01 +4.9791e+00
11 +1.406623414e-01 +1.406623414e-01 +5.171066234e+01 +5.171066234e+01 +1.0235e+00 +1.6939e+00 -3.6976e+00
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.506784315e+01 +6.506784315e+01 +8.001784315e+01 +8.001784315e+01 +4.5270e+00 +2.0859e+00 +4.3109e+00
7 +1.774316566e+01 +1.774316566e+01 +3.269316566e+01 +3.269316566e+01 -1.5720e-01 -3.0661e+00 -4.3207e+00
24 +5.733253194e+00 +5.733253194e+00 +2.068325319e+01 +2.068325319e+01 -2.5105e+00 -1.9118e+00 +3.8858e+00
67 +3.003174027e+00 +3.003174027e+00 +1.795317403e+01 +1.795317403e+01 -3.2779e+00 -5.7792e-01 +2.4395e+00
87 +2.009994409e+00 +2.009994409e+00 +1.695999441e+01 +1.695999441e+01 -3.7710e-01 -4.9933e+00 -4.6298e+00
% function evaluation | noise-free fitness - Fopt (6.938000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.480574140e+01 +3.480574140e+01 +1.041857414e+02 +1.041857414e+02 +2.7546e+00 -2.6556e+00 -3.6459e+00
18 +7.864284920e+00 +7.864284920e+00 +7.724428492e+01 +7.724428492e+01 +4.9358e+00 +1.9440e+00 +2.1598e+00
% function evaluation | noise-free fitness - Fopt (7.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.372982205e+01 +5.372982205e+01 +1.262798221e+02 +1.262798221e+02 -4.5230e+00 +2.4732e+00 -4.0012e+00
3 +8.697138646e+00 +8.697138646e+00 +8.124713865e+01 +8.124713865e+01 -2.5779e+00 -1.2225e-01 +3.4476e+00
27 +1.150297802e-01 +1.150297802e-01 +7.266502978e+01 +7.266502978e+01 -2.7521e+00 -5.6026e-01 +4.1971e-01
% function evaluation | noise-free fitness - Fopt (-5.473100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.111277068e+01 +7.111277068e+01 -4.761972293e+02 -4.761972293e+02 -2.2197e+00 +4.9915e+00 +4.6449e-01
3 +1.598151666e+01 +1.598151666e+01 -5.313284833e+02 -5.313284833e+02 +4.5550e+00 +4.2312e-01 +1.0711e+00
5 +1.061595114e+01 +1.061595114e+01 -5.366940489e+02 -5.366940489e+02 +3.9235e+00 -8.1091e-01 +1.3609e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.198530613e+01 +5.198530613e+01 +1.051985306e+03 +1.051985306e+03 +1.7667e+00 -3.6379e+00 -2.1364e+00
13 +3.927470347e+01 +3.927470347e+01 +1.039274703e+03 +1.039274703e+03 +3.4622e-01 -1.3560e+00 -4.9568e+00
17 +1.258910135e+01 +1.258910135e+01 +1.012589101e+03 +1.012589101e+03 -1.3672e+00 +1.7928e+00 -2.9499e+00
31 +7.380476510e+00 +7.380476510e+00 +1.007380477e+03 +1.007380477e+03 -4.0796e+00 +3.1912e+00 +3.4295e+00
69 +1.443263144e+00 +1.443263144e+00 +1.001443263e+03 +1.001443263e+03 -1.5786e+00 -3.4763e+00 -4.3278e+00
% function evaluation | noise-free fitness - Fopt (2.935800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.182105844e+01 +7.182105844e+01 +3.654010584e+02 +3.654010584e+02 +3.6626e+00 -2.2445e+00 +1.9359e+00
2 +2.439184396e+01 +2.439184396e+01 +3.179718440e+02 +3.179718440e+02 -1.5235e+00 -4.0635e+00 +7.6497e-01
31 +7.108587777e+00 +7.108587777e+00 +3.006885878e+02 +3.006885878e+02 -2.8282e+00 +1.1745e+00 +1.0466e+00
40 +2.093937950e+00 +2.093937950e+00 +2.956739379e+02 +2.956739379e+02 -3.1920e+00 -3.8172e+00 -7.4288e-01
% function evaluation | noise-free fitness - Fopt (3.712600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.655305686e+01 +6.655305686e+01 +4.378130569e+02 +4.378130569e+02 -4.7135e+00 +5.3444e-01 +3.5862e+00
3 +8.967248442e+00 +8.967248442e+00 +3.802272484e+02 +3.802272484e+02 -1.3487e+00 -2.9987e+00 +3.7696e+00
15 +1.840739698e+00 +1.840739698e+00 +3.731007397e+02 +3.731007397e+02 +1.1130e+00 +1.8981e+00 +4.1682e+00
% function evaluation | noise-free fitness - Fopt (5.226000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.184531213e+01 +8.184531213e+01 +1.341053121e+02 +1.341053121e+02 -3.4423e+00 -1.1529e-01 -1.1354e+00
4 +5.354034592e+01 +5.354034592e+01 +1.058003459e+02 +1.058003459e+02 +2.9415e+00 +1.2826e+00 -1.6741e+00
6 +1.720422822e+01 +1.720422822e+01 +6.946422822e+01 +6.946422822e+01 +3.8968e+00 -2.7741e+00 +2.3016e+00
38 +1.024640004e+01 +1.024640004e+01 +6.250640004e+01 +6.250640004e+01 -3.2393e-01 -3.2279e+00 +4.9421e+00
46 +7.701735458e+00 +7.701735458e+00 +5.996173546e+01 +5.996173546e+01 +2.7906e+00 -3.2079e+00 +2.1473e+00
