% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.026464437e+00 +2.026464437e+00 -9.979735356e+02 -9.979735356e+02 +2.8804e+00 -3.0729e+00
33 +1.535141009e+00 +1.535141009e+00 -9.984648590e+02 -9.984648590e+02 +2.1679e+00 -2.0097e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.975601566e+01 +5.975601566e+01 +1.059756016e+03 +1.059756016e+03 +4.3247e+00 -4.5491e+00
2 +1.358246039e+01 +1.358246039e+01 +1.013582460e+03 +1.013582460e+03 +2.3744e+00 +1.4315e-01
3 +1.870947950e+00 +1.870947950e+00 +1.001870948e+03 +1.001870948e+03 +2.3778e+00 -2.9060e+00
112 +5.875661802e-01 +5.875661802e-01 +1.000587566e+03 +1.000587566e+03 +1.0517e+00 -2.4019e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.182670156e+01 +6.182670156e+01 +1.269670156e+01 +1.269670156e+01 +2.2269e+00 +3.0007e-01
3 +2.666550170e+01 +2.666550170e+01 -2.246449830e+01 -2.246449830e+01 -2.6894e-01 +3.6082e+00
4 +9.888205734e+00 +9.888205734e+00 -3.924179427e+01 -3.924179427e+01 -1.4281e+00 +2.3855e+00
20 +1.961353226e+00 +1.961353226e+00 -4.716864677e+01 -4.716864677e+01 +5.5057e-01 -2.3107e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.020296996e+01 +4.020296996e+01 +3.379329700e+02 +3.379329700e+02 -1.4841e+00 -4.5982e+00
3 +9.747642319e+00 +9.747642319e+00 +3.074776423e+02 +3.074776423e+02 -3.4643e+00 -2.3920e+00
10 +2.031235678e+00 +2.031235678e+00 +2.997612357e+02 +2.997612357e+02 +3.7489e+00 +3.5852e-01
63 +8.240105825e-01 +8.240105825e-01 +2.985540106e+02 +2.985540106e+02 -4.5058e+00 -4.5427e+00
97 +1.136911893e-02 +1.136911893e-02 +2.977413691e+02 +2.977413691e+02 -4.5928e+00 +4.3436e-01
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323652559e+01 +1.323652559e+01 +6.480652559e+01 +6.480652559e+01 -3.6128e+00 +3.9576e+00
3 +8.338496559e+00 +8.338496559e+00 +5.990849656e+01 +5.990849656e+01 +2.1232e+00 +1.9897e-01
31 +6.186015629e+00 +6.186015629e+00 +5.775601563e+01 +5.775601563e+01 +1.4313e+00 +5.3958e-01
34 +1.494145757e+00 +1.494145757e+00 +5.306414576e+01 +5.306414576e+01 +3.7081e+00 -2.9510e+00
51 +4.901965159e-02 +4.901965159e-02 +5.161901965e+01 +5.161901965e+01 +3.3855e+00 +7.2755e-01
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.662218921e+01 +6.662218921e+01 +8.157218921e+01 +8.157218921e+01 +1.8148e+00 -4.9774e+00
2 +2.168244858e+01 +2.168244858e+01 +3.663244858e+01 +3.663244858e+01 +4.0835e+00 -3.0427e+00
14 +6.372664382e+00 +6.372664382e+00 +2.132266438e+01 +2.132266438e+01 +2.9343e+00 +8.5900e-01
38 +1.979647581e+00 +1.979647581e+00 +1.692964758e+01 +1.692964758e+01 +2.2729e+00 +2.5970e+00
50 +2.069020036e-01 +2.069020036e-01 +1.515690200e+01 +1.515690200e+01 -2.4556e+00 -3.3786e+00
% function evaluation | noise-free fitness - Fopt (6.938000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.211931004e+01 +4.211931004e+01 +1.114993100e+02 +1.114993100e+02 +1.0349e+00 -9.0506e-01
4 +2.615929284e+01 +2.615929284e+01 +9.553929284e+01 +9.553929284e+01 -1.5080e+00 +3.0748e+00
8 +7.470154334e+00 +7.470154334e+00 +7.685015433e+01 +7.685015433e+01 +6.0569e-02 +5.7334e-01
33 +2.046480001e+00 +2.046480001e+00 +7.142648000e+01 +7.142648000e+01 +9.5380e-02 -3.1327e-01
77 +1.220863466e+00 +1.220863466e+00 +7.060086347e+01 +7.060086347e+01 +3.4957e+00 -4.6037e+00
178 +3.520015852e-01 +3.520015852e-01 +6.973200159e+01 +6.973200159e+01 +1.1374e+00 +1.2489e-38
% function evaluation | noise-free fitness - Fopt (7.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.524030207e+00 +2.524030207e+00 +7.507403021e+01 +7.507403021e+01 +3.5258e+00 +6.9164e-01
10 +3.581193164e-03 +3.581193164e-03 +7.255358119e+01 +7.255358119e+01 -2.3640e+00 -1.0696e+00
% function evaluation | noise-free fitness - Fopt (-5.473100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
