% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.961059177e+01 +2.961059177e+01 +3.648059177e+01 +3.648059177e+01 +8.4842e-01 -4.0393e+00 -4.0251e+00
3 +1.316008801e+01 +1.316008801e+01 +2.003008801e+01 +2.003008801e+01 -1.0383e+00 +2.5951e+00 +4.2271e-01
14 +9.023727117e+00 +9.023727117e+00 +1.589372712e+01 +1.589372712e+01 +3.1035e+00 -4.7709e-01 -4.0307e-02
46 +5.743738010e+00 +5.743738010e+00 +1.261373801e+01 +1.261373801e+01 -4.5410e+00 +6.8951e-01 -6.0709e-01
143 +3.121379921e+00 +3.121379921e+00 +9.991379921e+00 +9.991379921e+00 +3.0247e-01 +3.9409e+00 +1.1570e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.253106640e+01 +1.253106640e+01 +1.254106640e+01 +1.254106640e+01 +2.0973e+00 -3.9674e+00 -4.5430e+00
8 +8.724012098e+00 +8.724012098e+00 +8.734012098e+00 +8.734012098e+00 +2.1985e+00 +2.0510e-01 -2.3461e+00
15 +5.419033920e+00 +5.419033920e+00 +5.429033920e+00 +5.429033920e+00 -3.2269e+00 -2.9180e+00 -2.0113e+00
285 +2.395017646e+00 +2.395017646e+00 +2.405017646e+00 +2.405017646e+00 +2.8390e+00 -3.1299e+00 -3.5738e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.182352534e+01 +4.182352534e+01 -8.878647466e+01 -8.878647466e+01 -4.9859e+00 -3.0341e+00 +3.5896e+00
3 +6.140464600e+00 +6.140464600e+00 -1.244695354e+02 -1.244695354e+02 +2.7856e+00 -1.0429e+00 -4.9176e+00
61 +1.535936605e+00 +1.535936605e+00 -1.290740634e+02 -1.290740634e+02 -1.6262e+00 +4.7665e+00 -3.6249e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.702263688e+01 +4.702263688e+01 -1.760973631e+02 -1.760973631e+02 -1.8751e-01 +3.0959e+00 +3.7654e+00
2 +1.308333851e+01 +1.308333851e+01 -2.100366615e+02 -2.100366615e+02 +3.9145e+00 +4.3984e+00 +2.6474e+00
6 +7.453615049e+00 +7.453615049e+00 -2.156663850e+02 -2.156663850e+02 -2.7320e+00 +4.6854e+00 +2.1455e+00
37 +6.292978189e+00 +6.292978189e+00 -2.168270218e+02 -2.168270218e+02 +1.3053e-01 +3.0017e+00 +1.6672e+00
56 +3.076475976e+00 +3.076475976e+00 -2.200435240e+02 -2.200435240e+02 -1.6065e+00 -4.0018e+00 +3.5558e+00
269 +1.396153505e+00 +1.396153505e+00 -2.217238465e+02 -2.217238465e+02 +1.1776e-01 +5.1881e-01 +1.0592e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.560924411e+01 +5.560924411e+01 +1.117924411e+01 +1.117924411e+01 +5.7999e-01 +7.7290e-01 +2.6260e+00
2 +2.650759042e+01 +2.650759042e+01 -1.792240958e+01 -1.792240958e+01 -8.6184e-01 +9.7262e-01 -2.3865e+00
5 +2.079451307e+01 +2.079451307e+01 -2.363548693e+01 -2.363548693e+01 -1.8965e+00 -1.3337e+00 -3.2284e+00
6 +9.727595462e+00 +9.727595462e+00 -3.470240454e+01 -3.470240454e+01 -2.7235e+00 -1.8082e+00 -3.6702e+00
15 +5.717673235e+00 +5.717673235e+00 -3.871232676e+01 -3.871232676e+01 -2.2226e+00 +3.2224e-01 +4.4203e+00
36 +3.087898935e+00 +3.087898935e+00 -4.134210106e+01 -4.134210106e+01 -1.7512e+00 -2.9910e+00 +3.0964e+00
100 +1.756265439e+00 +1.756265439e+00 -4.267373456e+01 -4.267373456e+01 -1.2633e+00 -1.5896e+00 -2.9115e-01
214 +1.242684302e+00 +1.242684302e+00 -4.318731570e+01 -4.318731570e+01 -2.4094e+00 +1.1319e+00 +2.1156e+00
% function evaluation | noise-free fitness - Fopt (1.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.528051853e+01 +2.528051853e+01 +4.522051853e+01 +4.522051853e+01 +2.7612e+00 -1.0868e+00 -3.9635e+00
2 +1.468992403e+01 +1.468992403e+01 +3.462992403e+01 +3.462992403e+01 +3.7615e+00 -2.3089e+00 -3.7583e-02
9 +8.450339495e+00 +8.450339495e+00 +2.839033949e+01 +2.839033949e+01 -4.6808e+00 +4.6103e+00 -3.7770e+00
15 +6.266602280e+00 +6.266602280e+00 +2.620660228e+01 +2.620660228e+01 +1.2514e+00 +1.6863e-01 -4.1913e+00
% function evaluation | noise-free fitness - Fopt (2.047400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.700534629e+01 +3.700534629e+01 +2.417453463e+02 +2.417453463e+02 +4.4857e+00 -3.2322e+00 +4.8716e+00
3 +1.490254476e+01 +1.490254476e+01 +2.196425448e+02 +2.196425448e+02 +1.4057e+00 -1.5461e+00 -2.3781e+00
5 +8.288473432e+00 +8.288473432e+00 +2.130284734e+02 +2.130284734e+02 +4.7382e+00 +2.3997e+00 +8.4131e-01
28 +5.677651412e+00 +5.677651412e+00 +2.104176514e+02 +2.104176514e+02 -2.8535e+00 -1.7498e+00 -1.6647e+00
132 +1.556467876e+00 +1.556467876e+00 +2.062964679e+02 +2.062964679e+02 +4.1438e+00 -2.0185e+00 +2.5380e-01
% function evaluation | noise-free fitness - Fopt (-3.887700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.072523166e+01 +4.072523166e+01 -3.480447683e+02 -3.480447683e+02 -3.6787e+00 -4.5275e+00 +3.4310e+00
2 +2.062852035e+01 +2.062852035e+01 -3.681414796e+02 -3.681414796e+02 -4.4323e+00 -3.9669e+00 +3.9468e+00
4 +7.997018035e+00 +7.997018035e+00 -3.807729820e+02 -3.807729820e+02 -3.3690e+00 -1.1700e+00 -4.4184e+00
46 +4.896204014e+00 +4.896204014e+00 -3.838737960e+02 -3.838737960e+02 +4.7129e+00 +4.8873e+00 -3.2320e+00
% function evaluation | noise-free fitness - Fopt (-1.918000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.389342569e+01 +1.389342569e+01 -5.286574306e+00 -5.286574306e+00 -1.7897e-01 +5.9617e-01 -1.1875e+00
9 +9.458058970e+00 +9.458058970e+00 -9.721941030e+00 -9.721941030e+00 -2.3631e+00 +1.0694e-01 +1.5325e+00
31 +4.884838814e+00 +4.884838814e+00 -1.429516119e+01 -1.429516119e+01 -3.5144e+00 -3.0821e+00 +8.5554e-01
