% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.497938943e+03 +1.497938943e+03 +1.527908943e+03 +1.527908943e+03 +6.7405e-01 -3.2108e+00 -3.9125e+00 +2.8065e+00 +3.6477e+00 -2.3235e+00 -4.5967e+00 +1.0897e+00 +2.0542e+00 +7.0479e-01
257 +9.820412230e+02 +9.820412230e+02 +1.012011223e+03 +1.012011223e+03 -2.1705e+00 +8.0886e-01 -3.7156e+00 -3.3863e+00 +2.6668e+00 +3.0006e+00 -3.3835e+00 -2.3012e+00 +4.5419e+00 -3.1778e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.252358123e+03 +2.252358123e+03 +2.200648123e+03 +2.200648123e+03 +1.2171e+00 -3.8646e+00 +1.8962e+00 -3.8029e+00 -1.4183e+00 -4.8640e+00 -4.4720e+00 +2.1543e+00 -3.3329e+00 +2.4863e+00
13 +1.100647025e+03 +1.100647025e+03 +1.048937025e+03 +1.048937025e+03 +3.4649e+00 +3.5043e+00 -4.3633e+00 -4.6554e+00 +2.2864e-01 +1.6635e+00 -2.6757e+00 -6.0486e-02 +1.4634e+00 +3.7203e+00
187 +9.142426405e+02 +9.142426405e+02 +8.625326405e+02 +8.625326405e+02 +3.8317e+00 +2.4941e+00 -4.6026e+00 -8.7177e-01 +1.8114e+00 -2.5045e-01 -4.4246e+00 -9.3479e-01 -2.6825e+00 +2.4075e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.725569303e+03 +1.725569303e+03 +1.445619303e+03 +1.445619303e+03 +3.0869e+00 -9.8853e-01 +1.6705e+00 -3.3842e+00 +1.1378e+00 -8.4144e-01 +3.2101e+00 +3.0990e+00 -2.2310e+00 -1.6047e+00
3 +1.322170287e+03 +1.322170287e+03 +1.042220287e+03 +1.042220287e+03 +1.2891e+00 -4.7595e+00 +4.9283e+00 +1.3745e+00 -1.4341e+00 -4.2967e+00 +1.1132e+00 -3.4087e+00 +5.4583e-01 -3.8193e+00
166 +9.684179516e+02 +9.684179516e+02 +6.884679516e+02 +6.884679516e+02 -1.3340e+00 +1.8466e-01 -9.7302e-01 -4.0109e+00 -4.9638e+00 -4.0745e+00 -4.5574e-01 +1.9225e+00 -9.6029e-01 -3.2986e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.814959247e+03 +2.814959247e+03 +3.746949247e+03 +3.746949247e+03 -3.6445e+00 -4.6322e+00 -2.9063e+00 +1.2439e+00 +4.8662e+00 +4.2079e+00 -4.4278e+00 -3.1823e+00 +4.1318e+00 +1.2152e-01
2 +2.019039560e+03 +2.019039560e+03 +2.951029560e+03 +2.951029560e+03 -2.9306e+00 -3.8500e+00 +4.5462e+00 -7.7334e-01 -1.0099e+00 +4.3461e-01 +4.8717e+00 -4.7391e+00 +1.4561e+00 +4.5769e+00
17 +1.093937452e+03 +1.093937452e+03 +2.025927452e+03 +2.025927452e+03 -1.4141e+00 +7.8949e-01 +2.1182e+00 -4.8854e+00 +4.8233e+00 -3.9404e+00 +4.8899e-01 -2.8110e+00 -6.2860e-01 +2.7286e+00
105 +9.245857212e+02 +9.245857212e+02 +1.856575721e+03 +1.856575721e+03 +2.3654e+00 -2.6259e+00 +2.4386e+00 -4.1995e+00 +2.8398e+00 -3.1592e+00 +4.2213e+00 -2.1737e+00 -3.7750e+00 +2.1031e-01
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.626020453e+03 +1.626020453e+03 +1.739330453e+03 +1.739330453e+03 +1.8213e+00 -4.3425e+00 +1.0099e+00 +2.4214e+00 +2.5103e+00 -3.1742e+00 +2.1684e+00 -6.4387e-01 +4.3060e+00 -4.2252e+00
9 +1.541938803e+03 +1.541938803e+03 +1.655248803e+03 +1.655248803e+03 -2.9695e+00 +3.4580e+00 +8.1136e-02 +3.6583e+00 +3.1227e+00 +8.1148e-02 -1.3260e+00 -2.3655e+00 +3.5099e+00 +2.4879e+00
22 +9.536094383e+02 +9.536094383e+02 +1.066919438e+03 +1.066919438e+03 +1.9240e+00 -9.0365e-02 +2.8097e+00 -1.9415e-01 +2.2135e+00 -3.6112e+00 -6.4912e-01 +3.7901e-01 +2.9724e+00 +5.2756e-01
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.690076975e+03 +2.690076975e+03 +2.594886975e+03 +2.594886975e+03 -3.0945e+00 +2.1483e+00 -5.2402e-01 -4.0445e+00 +1.9124e+00 -3.7414e+00 -3.5500e+00 +4.4948e+00 +1.1724e+00 +3.6892e+00
2 +2.186801124e+03 +2.186801124e+03 +2.091611124e+03 +2.091611124e+03 +4.8971e+00 +3.1485e-01 +3.5317e+00 -4.6945e+00 -1.5042e-01 -4.6531e+00 -4.5606e+00 +1.8380e+00 -2.6445e+00 -2.1455e+00
3 +1.256808651e+03 +1.256808651e+03 +1.161618651e+03 +1.161618651e+03 +3.6737e+00 -1.3936e+00 -2.9458e+00 +9.1116e-01 -4.6714e+00 +1.5572e-01 +6.4784e-01 +1.8932e+00 -6.8117e-01 +1.7231e+00
54 +9.835450277e+02 +9.835450277e+02 +8.883550277e+02 +8.883550277e+02 -1.7603e+00 +2.4327e+00 -1.7196e+00 -1.4350e+00 -1.1968e+00 -9.4475e-02 -2.4674e+00 -4.8378e+00 -6.0073e-01 -3.1559e+00
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.166680682e+03 +1.166680682e+03 +1.090050682e+03 +1.090050682e+03 -2.5845e+00 -2.7368e+00 -8.0246e-01 -4.2323e+00 -1.7785e+00 +3.9851e+00 -1.7491e+00 +1.3201e+00 -3.4115e+00 +3.7403e+00
706 +9.186837795e+02 +9.186837795e+02 +8.420537795e+02 +8.420537795e+02 +2.9978e-309 +8.7457e-309 -3.0819e-310 -3.3439e+00 +2.0454e+00 +5.0000e+00 -4.6396e+00 -4.4065e-03 -2.3983e-308 +3.1955e+00
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.194238392e+03 +2.194238392e+03 +2.309498392e+03 +2.309498392e+03 -6.7460e-01 +3.7354e+00 -4.2118e+00 +2.6484e+00 +4.9757e+00 -1.8275e+00 -2.2324e+00 +1.3350e+00 -4.9474e-01 -2.6516e+00
11 +1.447573244e+03 +1.447573244e+03 +1.562833244e+03 +1.562833244e+03 -3.1810e-02 -3.3223e+00 -3.2604e+00 +3.2875e+00 +4.3928e+00 +5.2173e-01 +1.4940e+00 -4.2087e+00 +1.2687e+00 -1.0343e+00
697 +9.002355416e+02 +9.002355416e+02 +1.015495542e+03 +1.015495542e+03 -3.6072e-154 -2.7954e+00 -2.9260e-154 +1.2770e+00 +3.3728e+00 +5.0000e+00 -5.0000e+00 -2.7434e+00 -4.3021e+00 +1.4450e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.125018937e+03 +2.125018937e+03 +2.124918937e+03 +2.124918937e+03 -1.5616e+00 -5.6443e-01 +2.7098e+00 +4.4063e+00 +1.2347e+00 +4.7983e-01 -5.7085e-02 -2.0241e+00 -4.9158e+00 -2.9093e+00
