% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.391052233e+05 +1.391052233e+05 +1.392290533e+05 +1.392290533e+05 +1.9041e+00 +1.5352e-01 +7.2226e-01 +2.2997e+00 -2.6238e+00 +3.4664e-01 -3.6323e+00 -3.2687e+00 -4.1188e+00 -8.1956e-01
2 +9.564081091e+04 +9.564081091e+04 +9.576464091e+04 +9.576464091e+04 +1.2874e+00 -2.5145e+00 -3.0575e+00 +4.9681e+00 -5.1179e-01 +1.3817e+00 +2.6309e+00 +4.6080e+00 +4.8386e+00 -3.6607e-01
7 +1.771980995e+04 +1.771980995e+04 +1.784363995e+04 +1.784363995e+04 -3.1631e+00 -1.1036e+00 +2.8972e-02 -2.2410e+00 +5.5008e-02 +7.4433e-01 -1.1816e-01 -3.1080e+00 -3.2216e+00 -4.0625e-01
369 +1.473725144e+04 +1.473725144e+04 +1.486108144e+04 +1.486108144e+04 -5.8090e-01 -2.6271e+00 +1.7241e+00 -1.8518e+00 -7.4071e-01 -2.3024e+00 -2.7196e+00 -3.9549e+00 -7.3274e-02 +1.3148e+00
396 +9.065177092e+03 +9.065177092e+03 +9.189007092e+03 +9.189007092e+03 -1.7286e-307 +1.5967e-310 +2.2929e-308 +1.6143e-308 -2.4287e+00 +2.1139e-309 -2.3311e+00 -2.4764e+00 +3.5618e-309 +1.9295e-308
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.597656599e+05 +2.597656599e+05 +2.598131699e+05 +2.598131699e+05 +1.1735e-01 +4.5347e+00 -2.4809e+00 -4.7049e+00 -1.1747e+00 -4.8037e+00 +2.1892e+00 +3.0813e+00 +1.8683e+00 -3.4762e+00
2 +9.289257133e+04 +9.289257133e+04 +9.294008133e+04 +9.294008133e+04 +2.4782e+00 -1.6957e+00 +4.2140e-02 +4.7045e+00 +2.9876e-01 -1.0989e+00 +1.4546e+00 +3.6115e+00 +6.9204e-01 -2.3303e+00
10 +4.962477862e+04 +4.962477862e+04 +4.967228862e+04 +4.967228862e+04 +3.4733e-01 +3.1396e+00 -4.1977e+00 -5.1509e-01 -7.3255e-01 -1.9024e-01 -7.1492e-01 -1.8790e+00 -2.9356e+00 -1.0265e-01
24 +1.882748120e+04 +1.882748120e+04 +1.887499120e+04 +1.887499120e+04 +3.3149e+00 +3.0847e+00 +3.6056e+00 +9.3888e-02 -8.3875e-01 -4.3936e+00 -5.9378e-01 +1.3259e+00 +2.8421e+00 -1.1634e+00
265 +7.236139502e+03 +7.236139502e+03 +7.283649502e+03 +7.283649502e+03 -3.2786e-01 -9.6340e-02 -4.1980e-77 -5.7750e-01 +3.6597e+00 -1.9798e+00 +4.0798e-77 +2.9757e+00 +2.3060e+00 -3.1893e-77
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.503427100e+05 +1.503427100e+05 +1.503980500e+05 +1.503980500e+05 +3.2919e+00 -5.0582e-01 +2.5423e+00 +5.7021e-01 +1.0718e+00 +4.8650e+00 +4.3963e+00 +3.6665e+00 -4.8111e-01 -4.1647e+00
3 +6.541409814e+04 +6.541409814e+04 +6.546943814e+04 +6.546943814e+04 +4.6623e+00 -1.4105e+00 -5.5051e-01 +2.6150e+00 -1.1659e+00 -2.4394e+00 -2.2679e+00 -1.6363e+00 -5.8606e-02 -2.5746e+00
9 +5.140781972e+04 +5.140781972e+04 +5.146315972e+04 +5.146315972e+04 +4.5643e-01 +1.3046e+00 -2.9941e-02 -4.5710e+00 +6.1982e-01 +1.7873e+00 +1.7831e+00 -2.7795e+00 +3.9930e+00 -1.3750e+00
