% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.520891937e+07 +3.520891937e+07 +3.520870949e+07 +3.520870949e+07
3 +8.473637482e+06 +8.473637482e+06 +8.473427602e+06 +8.473427602e+06
1352 +6.022549288e+06 +6.022549288e+06 +6.022339408e+06 +6.022339408e+06
1490 +6.174389617e+06 +6.174389617e+06 +6.174179737e+06 +6.174179737e+06
691 +6.148319287e+06 +6.148319287e+06 +6.148109407e+06 +6.148109407e+06
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.591870158e+07 +6.591870158e+07 +6.591860949e+07 +6.591860949e+07
2 +5.699190768e+07 +5.699190768e+07 +5.699181559e+07 +5.699181559e+07
5 +2.688231541e+07 +2.688231541e+07 +2.688222332e+07 +2.688222332e+07
9 +1.935315609e+07 +1.935315609e+07 +1.935306400e+07 +1.935306400e+07
37 +1.155228596e+07 +1.155228596e+07 +1.155219387e+07 +1.155219387e+07
295 +9.987310141e+06 +9.987310141e+06 +9.987218051e+06 +9.987218051e+06
1889 +6.003204272e+06 +6.003204272e+06 +6.003112182e+06 +6.003112182e+06
1317 +5.081360816e+06 +5.081360816e+06 +5.081268726e+06 +5.081268726e+06
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.508456148e+07 +5.508456148e+07 +5.508447359e+07 +5.508447359e+07
5 +3.232059656e+07 +3.232059656e+07 +3.232050867e+07 +3.232050867e+07
6 +1.241341271e+07 +1.241341271e+07 +1.241332482e+07 +1.241332482e+07
152 +8.815831462e+06 +8.815831462e+06 +8.815743572e+06 +8.815743572e+06
239 +6.073504177e+06 +6.073504177e+06 +6.073416287e+06 +6.073416287e+06
1880 +3.901594232e+06 +3.901594232e+06 +3.901506342e+06 +3.901506342e+06
2204 +3.747111614e+06 +3.747111614e+06 +3.747023724e+06 +3.747023724e+06
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.628234691e+07 +8.628234691e+07 +8.628266710e+07 +8.628266710e+07
2 +3.706890199e+07 +3.706890199e+07 +3.706922218e+07 +3.706922218e+07
3 +2.055567238e+07 +2.055567238e+07 +2.055599257e+07 +2.055599257e+07
14 +7.566273637e+06 +7.566273637e+06 +7.566593827e+06 +7.566593827e+06
1221 +5.740109477e+06 +5.740109477e+06 +5.740429667e+06 +5.740429667e+06
1660 +6.143550647e+06 +6.143550647e+06 +6.143870837e+06 +6.143870837e+06
980 +5.469191456e+06 +5.469191456e+06 +5.469511646e+06 +5.469511646e+06
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.739018400e+07 +2.739018400e+07 +2.739007976e+07 +2.739007976e+07
2 +1.062799641e+07 +1.062799641e+07 +1.062789217e+07 +1.062789217e+07
55 +8.444920574e+06 +8.444920574e+06 +8.444816334e+06 +8.444816334e+06
1272 +6.293979122e+06 +6.293979122e+06 +6.293874882e+06 +6.293874882e+06
1941 +6.166158183e+06 +6.166158183e+06 +6.166053943e+06 +6.166053943e+06
1705 +5.798719639e+06 +5.798719639e+06 +5.798615399e+06 +5.798615399e+06
2210 +5.515049893e+06 +5.515049893e+06 +5.514945653e+06 +5.514945653e+06
1734 +4.875312422e+06 +4.875312422e+06 +4.875208182e+06 +4.875208182e+06
1111 +5.485478993e+06 +5.485478993e+06 +5.485374753e+06 +5.485374753e+06
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
