% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.805709288e+07 +2.805709288e+07 +2.805688300e+07 +2.805688300e+07 -4.0468e+00 -1.8464e+00 -5.5105e-01 +3.3585e-01 +4.2538e+00 +9.2253e-01 +1.2944e+00 +1.5078e+00 +3.7290e+00 -2.2651e+00
2 +1.206697414e+06 +1.206697414e+06 +1.206487534e+06 +1.206487534e+06 +2.3245e+00 -2.4091e+00 -4.9216e+00 -1.8915e+00 -3.5785e+00 +3.2827e+00 +7.1035e-02 -1.1644e+00 -9.6713e-01 +1.5764e+00
11 +6.831336042e+05 +6.831336042e+05 +6.829237242e+05 +6.829237242e+05 -4.7227e+00 -4.0991e+00 +3.7411e+00 -2.9619e+00 +1.3944e+00 -1.6459e+00 -3.4110e+00 -2.3662e+00 -7.1268e-01 +2.3241e+00
135 +6.052506029e+05 +6.052506029e+05 +6.050407229e+05 +6.050407229e+05 -2.3257e-02 -1.4879e-01 +4.8687e+00 -4.9203e+00 -6.4245e-01 +4.3672e+00 +2.8154e+00 +2.4276e+00 -7.3554e-01 +3.0936e+00
453 +2.489094035e+05 +2.489094035e+05 +2.486995235e+05 +2.486995235e+05 +3.4173e+00 -2.0782e+00 -2.5433e+00 -2.7695e-01 -3.9256e+00 +5.0000e+00 -2.3767e-01 +1.8122e+00 -1.1129e+00 +2.6701e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.512347479e+06 +9.512347479e+06 +9.512255389e+06 +9.512255389e+06 -2.2229e+00 -3.9921e+00 -2.6236e+00 +8.6645e-01 -2.7840e+00 +4.8967e-01 +2.1013e+00 -4.0186e+00 +1.4203e+00 -1.2391e+00
2 +3.570084867e+06 +3.570084867e+06 +3.569992777e+06 +3.569992777e+06 -1.3052e+00 -3.3119e+00 +4.3724e+00 -4.5662e+00 +6.6737e-01 +2.4251e+00 -4.9704e+00 -3.4504e+00 -2.3804e+00 +7.9395e-01
5 +1.456051023e+06 +1.456051023e+06 +1.455958933e+06 +1.455958933e+06 +3.2375e+00 -1.2324e+00 -1.7532e+00 -3.2903e+00 +4.8181e+00 -1.8569e+00 -6.0874e-01 +4.2895e+00 -5.3178e-01 +7.7917e-01
97 +5.584104294e+05 +5.584104294e+05 +5.583183394e+05 +5.583183394e+05 +4.2764e+00 +1.3936e+00 +2.3161e+00 +3.9296e+00 +2.6881e+00 -1.4857e+00 +3.6408e+00 +3.9565e-01 +1.6375e+00 +1.8393e+00
763 +2.392403428e+05 +2.392403428e+05 +2.391482528e+05 +2.391482528e+05 +5.0000e+00 +2.6626e-154 -3.4294e+00 +5.0000e+00 -2.3167e-154 -3.8172e+00 -2.2680e-77 -2.8578e-154 +1.1912e+00 +1.4062e+00
302 +3.757134049e+04 +3.757134049e+04 +3.747925049e+04 +3.747925049e+04 -4.3537e+00 +2.1052e+00 +1.1683e+00 +2.8211e+00 +6.3057e-01 -1.3088e+00 +1.3668e+00 +8.9302e-01 +4.2079e-01 +1.7092e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.207023222e+06 +7.207023222e+06 +7.206935332e+06 +7.206935332e+06 +7.3356e-01 +2.5283e+00 +3.2308e+00 -7.2600e-01 -4.2506e+00 -2.8087e+00 +4.9351e+00 -3.5875e+00 -1.0058e-01 +1.4699e+00
4 +1.427965650e+06 +1.427965650e+06 +1.427877760e+06 +1.427877760e+06 +1.3491e+00 +2.4614e+00 +1.7890e+00 +3.9706e+00 +2.3777e+00 -1.4586e+00 -4.1162e+00 +3.9668e+00 -2.2311e+00 +2.4126e+00
