% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.528718170e+06 +1.528718170e+06 +1.528867320e+06 +1.528867320e+06
7 +9.861766429e+05 +9.861766429e+05 +9.863257929e+05 +9.863257929e+05
68 +4.319006851e+05 +4.319006851e+05 +4.320498351e+05 +4.320498351e+05
993 +2.451837297e+05 +2.451837297e+05 +2.453328797e+05 +2.453328797e+05
560 +3.051720099e+05 +3.051720099e+05 +3.053211599e+05 +3.053211599e+05
1855 +2.511716360e+05 +2.511716360e+05 +2.513207860e+05 +2.513207860e+05
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.461078722e+06 +1.461078722e+06 +1.460078722e+06 +1.460078722e+06
2 +9.821184166e+05 +9.821184166e+05 +9.811184166e+05 +9.811184166e+05
9 +6.087755801e+05 +6.087755801e+05 +6.077755801e+05 +6.077755801e+05
567 +2.072223725e+05 +2.072223725e+05 +2.062223725e+05 +2.062223725e+05
840 +3.201277998e+05 +3.201277998e+05 +3.191277998e+05 +3.191277998e+05
485 +3.157715342e+05 +3.157715342e+05 +3.147715342e+05 +3.147715342e+05
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.320457605e+06 +1.320457605e+06 +1.320556225e+06 +1.320556225e+06
2 +9.174733650e+05 +9.174733650e+05 +9.175719850e+05 +9.175719850e+05
5 +6.161908673e+05 +6.161908673e+05 +6.162894873e+05 +6.162894873e+05
692 +3.780615450e+05 +3.780615450e+05 +3.781601650e+05 +3.781601650e+05
1913 +2.327060088e+05 +2.327060088e+05 +2.328046288e+05 +2.328046288e+05
1112 +3.801995847e+05 +3.801995847e+05 +3.802982047e+05 +3.802982047e+05
1984 +2.400157607e+05 +2.400157607e+05 +2.401143807e+05 +2.401143807e+05
1061 +3.972852218e+05 +3.972852218e+05 +3.973838418e+05 +3.973838418e+05
2063 +2.392593153e+05 +2.392593153e+05 +2.393579353e+05 +2.393579353e+05
1852 +3.246427455e+05 +3.246427455e+05 +3.247413655e+05 +3.247413655e+05
1382 +3.739874429e+05 +3.739874429e+05 +3.740860629e+05 +3.740860629e+05
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.071559776e+06 +2.071559776e+06 +2.071512626e+06 +2.071512626e+06
2 +9.963694597e+05 +9.963694597e+05 +9.963223097e+05 +9.963223097e+05
21 +3.649734788e+05 +3.649734788e+05 +3.649263288e+05 +3.649263288e+05
1765 +2.281261109e+05 +2.281261109e+05 +2.280789609e+05 +2.280789609e+05
2143 +1.977166475e+05 +1.977166475e+05 +1.976694975e+05 +1.976694975e+05
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.019860952e+05 +6.019860952e+05 +6.020236152e+05 +6.020236152e+05
74 +3.793744380e+05 +3.793744380e+05 +3.794119580e+05 +3.794119580e+05
1729 +2.492811077e+05 +2.492811077e+05 +2.493186277e+05 +2.493186277e+05
1700 +2.220118869e+05 +2.220118869e+05 +2.220494069e+05 +2.220494069e+05
2071 +1.540780673e+05 +1.540780673e+05 +1.541155873e+05 +1.541155873e+05
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.198419397e+06 +1.198419397e+06 +1.198389597e+06 +1.198389597e+06
15 +7.634327901e+05 +7.634327901e+05 +7.634029901e+05 +7.634029901e+05
32 +5.549661296e+05 +5.549661296e+05 +5.549363296e+05 +5.549363296e+05
1423 +3.164113297e+05 +3.164113297e+05 +3.163815297e+05 +3.163815297e+05
1955 +3.480881512e+05 +3.480881512e+05 +3.480583512e+05 +3.480583512e+05
1282 +3.878574624e+05 +3.878574624e+05 +3.878276624e+05 +3.878276624e+05
1160 +2.518025831e+05 +2.518025831e+05 +2.517727831e+05 +2.517727831e+05
1346 +2.225403827e+05 +2.225403827e+05 +2.225105827e+05 +2.225105827e+05
967 +3.099517358e+05 +3.099517358e+05 +3.099219358e+05 +3.099219358e+05
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.123819335e+05 +8.123819335e+05 +8.124633335e+05 +8.124633335e+05
158 +6.284290377e+05 +6.284290377e+05 +6.285104377e+05 +6.285104377e+05
1619 +3.796896212e+05 +3.796896212e+05 +3.797710212e+05 +3.797710212e+05
1673 +3.798392938e+05 +3.798392938e+05 +3.799206938e+05 +3.799206938e+05
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.478641820e+06 +1.478641820e+06 +1.478623470e+06 +1.478623470e+06
6 +9.252916602e+05 +9.252916602e+05 +9.252733102e+05 +9.252733102e+05
73 +6.293145682e+05 +6.293145682e+05 +6.292962182e+05 +6.292962182e+05
708 +3.833898679e+05 +3.833898679e+05 +3.833715179e+05 +3.833715179e+05
288 +3.957972673e+05 +3.957972673e+05 +3.957789173e+05 +3.957789173e+05
1113 +2.437885501e+05 +2.437885501e+05 +2.437702001e+05 +2.437702001e+05
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.130915400e+06 +1.130915400e+06 +1.130815530e+06 +1.130815530e+06
2 +6.132928033e+05 +6.132928033e+05 +6.131929333e+05 +6.131929333e+05
1020 +2.839503784e+05 +2.839503784e+05 +2.838505084e+05 +2.838505084e+05
368 +3.669082286e+05 +3.669082286e+05 +3.668083586e+05 +3.668083586e+05
2062 +1.954836334e+05 +1.954836334e+05 +1.953837634e+05 +1.953837634e+05
2117 +2.491565161e+05 +2.491565161e+05 +2.490566461e+05 +2.490566461e+05
1982 +1.593939781e+05 +1.593939781e+05 +1.592941081e+05 +1.592941081e+05
2205 +1.039935001e+05 +1.039935001e+05 +1.038936301e+05 +1.038936301e+05
% function evaluation | noise-free fitness - Fopt (7.680000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.475756625e+06 +1.475756625e+06 +1.475764305e+06 +1.475764305e+06
8 +2.598189989e+05 +2.598189989e+05 +2.598266789e+05 +2.598266789e+05
1041 +2.446426156e+05 +2.446426156e+05 +2.446502956e+05 +2.446502956e+05
% function evaluation | noise-free fitness - Fopt (-1.809300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.914436596e+06 +1.914436596e+06 +1.914255666e+06 +1.914255666e+06
3 +1.257354423e+06 +1.257354423e+06 +1.257173493e+06 +1.257173493e+06
22 +6.936208797e+05 +6.936208797e+05 +6.934399497e+05 +6.934399497e+05
31 +4.583027177e+05 +4.583027177e+05 +4.581217877e+05 +4.581217877e+05
93 +3.893302007e+05 +3.893302007e+05 +3.891492707e+05 +3.891492707e+05
2049 +2.295714982e+05 +2.295714982e+05 +2.293905682e+05 +2.293905682e+05
2162 +2.219546896e+05 +2.219546896e+05 +2.217737596e+05 +2.217737596e+05
% function evaluation | noise-free fitness - Fopt (-3.674000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.045465931e+06 +2.045465931e+06 +2.045429191e+06 +2.045429191e+06
5 +1.573116846e+06 +1.573116846e+06 +1.573080106e+06 +1.573080106e+06
16 +9.980782035e+05 +9.980782035e+05 +9.980414635e+05 +9.980414635e+05
114 +6.145550400e+05 +6.145550400e+05 +6.145183000e+05 +6.145183000e+05
553 +3.898446100e+05 +3.898446100e+05 +3.898078700e+05 +3.898078700e+05
1078 +3.692291273e+05 +3.692291273e+05 +3.691923873e+05 +3.691923873e+05
1340 +3.230652816e+05 +3.230652816e+05 +3.230285416e+05 +3.230285416e+05
1484 +3.524830711e+05 +3.524830711e+05 +3.524463311e+05 +3.524463311e+05
1926 +3.840639116e+05 +3.840639116e+05 +3.840271716e+05 +3.840271716e+05
2145 +2.084973423e+05 +2.084973423e+05 +2.084606023e+05 +2.084606023e+05
1910 +3.905959034e+05 +3.905959034e+05 +3.905591634e+05 +3.905591634e+05
% function evaluation | noise-free fitness - Fopt (1.151100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.597323094e+06 +1.597323094e+06 +1.597438204e+06 +1.597438204e+06
5 +1.539275084e+06 +1.539275084e+06 +1.539390194e+06 +1.539390194e+06
49 +7.998297436e+05 +7.998297436e+05 +7.999448536e+05 +7.999448536e+05
565 +6.121844607e+05 +6.121844607e+05 +6.122995707e+05 +6.122995707e+05
1353 +3.949261563e+05 +3.949261563e+05 +3.950412663e+05 +3.950412663e+05
1445 +1.960767188e+05 +1.960767188e+05 +1.961918288e+05 +1.961918288e+05
234 +6.279783835e+05 +6.279783835e+05 +6.280934935e+05 +6.280934935e+05
1023 +3.911227519e+05 +3.911227519e+05 +3.912378619e+05 +3.912378619e+05
1564 +3.157094006e+05 +3.157094006e+05 +3.158245106e+05 +3.158245106e+05
1577 +3.971317625e+05 +3.971317625e+05 +3.972468725e+05 +3.972468725e+05
% function evaluation | noise-free fitness - Fopt (1.759000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.880518170e+06 +1.880518170e+06 +1.880535760e+06 +1.880535760e+06
2 +8.984202400e+05 +8.984202400e+05 +8.984378300e+05 +8.984378300e+05
5 +6.011607964e+05 +6.011607964e+05 +6.011783864e+05 +6.011783864e+05
162 +2.920149164e+05 +2.920149164e+05 +2.920325064e+05 +2.920325064e+05
1522 +2.313732339e+05 +2.313732339e+05 +2.313908239e+05 +2.313908239e+05
1788 +2.421910370e+05 +2.421910370e+05 +2.422086270e+05 +2.422086270e+05
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.661128003e+06 +1.661128003e+06 +1.662128003e+06 +1.662128003e+06
2 +1.584868707e+06 +1.584868707e+06 +1.585868707e+06 +1.585868707e+06
8 +9.206000955e+05 +9.206000955e+05 +9.216000955e+05 +9.216000955e+05
25 +5.100016149e+05 +5.100016149e+05 +5.110016149e+05 +5.110016149e+05
1266 +3.934018097e+05 +3.934018097e+05 +3.944018097e+05 +3.944018097e+05
1469 +3.804835357e+05 +3.804835357e+05 +3.814835357e+05 +3.814835357e+05
534 +2.844348603e+05 +2.844348603e+05 +2.854348603e+05 +2.854348603e+05
1760 +2.507473265e+05 +2.507473265e+05 +2.517473265e+05 +2.517473265e+05
