% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.193774376e+02 +2.193774376e+02 +1.219377438e+03 +1.219377438e+03 +4.9168e+00 +2.4097e+00
2 +7.030595622e+01 +7.030595622e+01 +1.070305956e+03 +1.070305956e+03 +1.4987e+00 -7.0805e-02
8 +6.006231064e+01 +6.006231064e+01 +1.060062311e+03 +1.060062311e+03 -8.0385e-01 +3.5154e+00
10 +6.997900143e+00 +6.997900143e+00 +1.006997900e+03 +1.006997900e+03 -4.0438e+00 +4.2647e+00
17 +2.797421585e+00 +2.797421585e+00 +1.002797422e+03 +1.002797422e+03 -2.0472e+00 +2.5648e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.994494120e+02 +3.994494120e+02 +4.694794120e+02 +4.694794120e+02 +3.9560e-01 +3.0177e+00
2 +3.553277600e+01 +3.553277600e+01 +1.055627760e+02 +1.055627760e+02 -3.1252e+00 -3.4609e+00
165 +2.310353459e+01 +2.310353459e+01 +9.313353459e+01 +9.313353459e+01 -4.0493e+00 -1.0800e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.426103059e+02 +5.426103059e+02 +4.943903059e+02 +4.943903059e+02 +2.9032e+00 +4.4766e-01
2 +2.994833846e+02 +2.994833846e+02 +2.512633846e+02 +2.512633846e+02 +4.4348e+00 -4.6794e+00
4 +6.181338663e+01 +6.181338663e+01 +1.359338663e+01 +1.359338663e+01 -4.2221e+00 +3.8220e+00
7 +1.212948124e+01 +1.212948124e+01 -3.609051876e+01 -3.609051876e+01 -1.5838e+00 -1.3497e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.465620024e+02 +2.465620024e+02 +2.720320024e+02 +2.720320024e+02 -2.1342e+00 +3.5324e+00
3 +2.034741870e+01 +2.034741870e+01 +4.581741870e+01 +4.581741870e+01 -2.0659e+00 -2.1286e+00
83 +7.081670661e+00 +7.081670661e+00 +3.255167066e+01 +3.255167066e+01 -3.2358e+00 -1.5031e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.361955603e+02 +3.361955603e+02 +2.353855603e+02 +2.353855603e+02 +9.8673e-01 +4.2978e+00
2 +6.720684908e+01 +6.720684908e+01 -3.360315092e+01 -3.360315092e+01 -4.2921e+00 -1.1415e+00
6 +3.033552176e+01 +3.033552176e+01 -7.047447824e+01 -7.047447824e+01 +3.6134e+00 +2.5440e+00
14 +2.334070321e+01 +2.334070321e+01 -7.746929679e+01 -7.746929679e+01 +1.4863e+00 +2.0069e-01
56 +1.330821114e+01 +1.330821114e+01 -8.750178886e+01 -8.750178886e+01 +3.3400e+00 +1.1373e+00
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.474782251e+01 +1.474782251e+01 +4.164778225e+02 +4.164778225e+02 +2.7927e+00 -4.6144e-01
75 +4.077516753e+00 +4.077516753e+00 +4.058075168e+02 +4.058075168e+02 +8.2766e-01 -4.4915e+00
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.274980375e+01 +5.274980375e+01 -4.300019625e+01 -4.300019625e+01 +4.4485e+00 +7.8008e-01
5 +2.906165103e+01 +2.906165103e+01 -6.668834897e+01 -6.668834897e+01 +7.7687e-01 +1.7344e-01
62 +1.485599500e+01 +1.485599500e+01 -8.089400500e+01 -8.089400500e+01 +2.8008e+00 +2.0325e+00
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.925478660e+03 +2.925478660e+03 +2.834118660e+03 +2.834118660e+03 +2.4484e+00 -1.1718e+00
