% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.283966058e+01 +5.283966058e+01 -4.971033942e+01 -4.971033942e+01
17 +3.360288609e+01 +3.360288609e+01 -6.894711391e+01 -6.894711391e+01
120 +2.260895850e+01 +2.260895850e+01 -7.994104150e+01 -7.994104150e+01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.285300082e+01 +5.285300082e+01 +1.245430008e+02 +1.245430008e+02
3 +3.870215628e+01 +3.870215628e+01 +1.103921563e+02 +1.103921563e+02
172 +2.317167505e+01 +2.317167505e+01 +9.486167505e+01 +9.486167505e+01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.247682099e+01 +6.247682099e+01 +2.764868210e+02 +2.764868210e+02
13 +3.596549765e+01 +3.596549765e+01 +2.499754976e+02 +2.499754976e+02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.361083024e+01 +6.361083024e+01 +5.130830241e+00 +5.130830241e+00
2 +4.367969479e+01 +4.367969479e+01 -1.480030521e+01 -1.480030521e+01
19 +3.778402784e+01 +3.778402784e+01 -2.069597216e+01 -2.069597216e+01
60 +2.482005392e+01 +2.482005392e+01 -3.365994608e+01 -3.365994608e+01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.930525129e+01 +6.930525129e+01 -5.437747487e+02 -5.437747487e+02
2 +4.600712554e+01 +4.600712554e+01 -5.670728745e+02 -5.670728745e+02
6 +2.884106925e+01 +2.884106925e+01 -5.842389307e+02 -5.842389307e+02
1010 +2.500613337e+01 +2.500613337e+01 -5.880738666e+02 -5.880738666e+02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.074334311e+01 +4.074334311e+01 -9.592566569e+02 -9.592566569e+02
14 +3.768284546e+01 +3.768284546e+01 -9.623171545e+02 -9.623171545e+02
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.421402795e+01 +6.421402795e+01 -4.199659720e+02 -4.199659720e+02
3 +4.987889814e+01 +4.987889814e+01 -4.343011019e+02 -4.343011019e+02
17 +3.045849356e+01 +3.045849356e+01 -4.537215064e+02 -4.537215064e+02
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.524913384e+01 +6.524913384e+01 +4.020913384e+01 +4.020913384e+01
2 +5.324181749e+01 +5.324181749e+01 +2.820181749e+01 +2.820181749e+01
24 +3.600328116e+01 +3.600328116e+01 +1.096328116e+01 +1.096328116e+01
% function evaluation | noise-free fitness - Fopt (-1.411900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.252693561e+01 +5.252693561e+01 -8.866306439e+01 -8.866306439e+01
6 +3.650565571e+01 +3.650565571e+01 -1.046843443e+02 -1.046843443e+02
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.126033194e+01 +7.126033194e+01 +5.601603319e+02 +5.601603319e+02
2 +5.390516779e+01 +5.390516779e+01 +5.428051678e+02 +5.428051678e+02
5 +3.755946522e+01 +3.755946522e+01 +5.264594652e+02 +5.264594652e+02
1739 +2.460080994e+01 +2.460080994e+01 +5.135008099e+02 +5.135008099e+02
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.541045832e+01 +9.541045832e+01 +9.660045832e+01 +9.660045832e+01
5 +4.392819772e+01 +4.392819772e+01 +4.511819772e+01 +4.511819772e+01
6 +3.149085695e+01 +3.149085695e+01 +3.268085695e+01 +3.268085695e+01
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.235909401e+02 +1.235909401e+02 +6.262094011e+01 +6.262094011e+01
2 +5.595463395e+01 +5.595463395e+01 -5.015366052e+00 -5.015366052e+00
16 +3.820450968e+01 +3.820450968e+01 -2.276549032e+01 -2.276549032e+01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046882549e+02 +1.046882549e+02 +1.104688255e+03 +1.104688255e+03
