% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.861885412e+01 +2.861885412e+01 +1.080988541e+02 +1.080988541e+02 -1.2534e+00 +3.9764e+00
4 +2.976692007e+00 +2.976692007e+00 +8.245669201e+01 +8.245669201e+01 +9.3449e-01 -2.7417e+00
32 +1.697548123e+00 +1.697548123e+00 +8.117754812e+01 +8.117754812e+01 +1.5461e+00 -1.3148e+00
60 +1.358518037e+00 +1.358518037e+00 +8.083851804e+01 +8.083851804e+01 +1.3742e+00 -8.3894e-01
156 +9.303812470e-01 +9.303812470e-01 +8.041038125e+01 +8.041038125e+01 +1.1249e-01 -2.0250e-01
200 +1.100746647e-02 +1.100746647e-02 +7.949100747e+01 +7.949100747e+01 +2.7587e-01 -1.0545e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.220735938e+01 +7.220735938e+01 +4.666873594e+02 +4.666873594e+02 -3.0416e-01 +4.8095e+00
2 +5.443705556e+01 +5.443705556e+01 +4.489170556e+02 +4.489170556e+02 -1.9000e+00 +4.2119e+00
3 +1.567380063e+01 +1.567380063e+01 +4.101538006e+02 +4.101538006e+02 -4.6772e-01 -4.8663e+00
11 +2.589788039e+00 +2.589788039e+00 +3.970697880e+02 +3.970697880e+02 -2.6612e+00 -3.9195e+00
21 +9.556943647e-01 +9.556943647e-01 +3.954356944e+02 +3.954356944e+02 -4.8760e+00 -2.8822e+00
51 +4.983688092e-01 +4.983688092e-01 +3.949783688e+02 +3.949783688e+02 -3.2398e+00 -2.6363e+00
55 +3.931831172e-01 +3.931831172e-01 +3.948731831e+02 +3.948731831e+02 -4.0888e+00 -2.2930e+00
56 +3.016841619e-02 +3.016841619e-02 +3.945101684e+02 +3.945101684e+02 -4.0130e+00 -3.0209e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.674489905e+01 +3.674489905e+01 -2.103651010e+02 -2.103651010e+02 -4.1697e-02 -4.5541e+00
4 +1.536457944e+01 +1.536457944e+01 -2.317454206e+02 -2.317454206e+02 -3.1086e+00 -3.6554e+00
7 +6.898231507e+00 +6.898231507e+00 -2.402117685e+02 -2.402117685e+02 -1.5131e+00 +1.4976e+00
17 +3.508849021e+00 +3.508849021e+00 -2.436011510e+02 -2.436011510e+02 -1.9288e+00 +8.6536e-02
22 +2.172640577e+00 +2.172640577e+00 -2.449373594e+02 -2.449373594e+02 -2.3569e+00 -1.0448e-01
31 +8.587959541e-01 +8.587959541e-01 -2.462512040e+02 -2.462512040e+02 -3.6728e+00 +1.1214e+00
52 +3.939471784e-01 +3.939471784e-01 -2.467160528e+02 -2.467160528e+02 -3.9031e+00 -4.1565e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.990954165e+01 +1.990954165e+01 -1.321304583e+02 -1.321304583e+02 +2.1176e+00 -2.3473e+00
7 +1.553167432e+01 +1.553167432e+01 -1.365083257e+02 -1.365083257e+02 -1.6342e+00 -2.2724e+00
14 +8.559734722e+00 +8.559734722e+00 -1.434802653e+02 -1.434802653e+02 +1.5521e+00 -8.6723e-01
20 +4.732094099e+00 +4.732094099e+00 -1.473079059e+02 -1.473079059e+02 -2.3303e+00 +2.1138e+00
27 +5.143179876e-01 +5.143179876e-01 -1.515256820e+02 -1.515256820e+02 -2.6114e-01 +7.0687e-01
84 +3.028696505e-01 +3.028696505e-01 -1.517371303e+02 -1.517371303e+02 -5.9775e-01 +9.8399e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.248187844e+01 +5.248187844e+01 +2.723187844e+01 +2.723187844e+01 -3.2973e+00 +2.8055e+00
2 +3.471163801e+00 +3.471163801e+00 -2.177883620e+01 -2.177883620e+01 +4.2851e+00 +2.3734e+00
25 +2.146718417e+00 +2.146718417e+00 -2.310328158e+01 -2.310328158e+01 +2.3510e+00 -1.0686e-01
34 +1.128882983e+00 +1.128882983e+00 -2.412111702e+01 -2.412111702e+01 +3.5044e+00 +1.6920e+00
72 +1.967546588e-01 +1.967546588e-01 -2.505324534e+01 -2.505324534e+01 +3.9133e+00 +9.6292e-01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.179167970e+01 +2.179167970e+01 +2.402167970e+01 +2.402167970e+01 -4.7659e-01 -3.9287e+00
7 +3.854401280e+00 +3.854401280e+00 +6.084401280e+00 +6.084401280e+00 +2.0647e+00 -3.0018e+00
46 +6.591769546e-01 +6.591769546e-01 +2.889176955e+00 +2.889176955e+00 +4.7196e+00 -2.4865e+00
51 +6.258867528e-01 +6.258867528e-01 +2.855886753e+00 +2.855886753e+00 +3.5993e+00 -3.0791e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.039440412e+01 +3.039440412e+01 +1.731440412e+01 +1.731440412e+01 -3.0228e+00 +2.5288e+00
2 +3.401378990e+00 +3.401378990e+00 -9.678621010e+00 -9.678621010e+00 +2.0015e+00 -2.3871e+00
