% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.693027955e+02 +3.693027955e+02 +4.622427955e+02 +4.622427955e+02 +1.3899e+00 -2.0880e+00 +2.0458e+00
2 +2.324980218e+02 +2.324980218e+02 +3.254380218e+02 +3.254380218e+02 +4.1358e+00 -1.7009e+00 -1.4870e+00
3 +1.544058193e+02 +1.544058193e+02 +2.473458193e+02 +2.473458193e+02 -2.0436e+00 +2.9495e+00 +1.1095e+00
13 +3.213313575e+01 +3.213313575e+01 +1.250731358e+02 +1.250731358e+02 +1.0781e+00 +2.2598e+00 +3.0368e+00
29 +7.010419863e+00 +7.010419863e+00 +9.995041986e+01 +9.995041986e+01 -4.6105e-01 -3.5612e-01 -4.1587e+00
133 +1.039872457e+00 +1.039872457e+00 +9.397987246e+01 +9.397987246e+01 -3.3828e-01 +1.5756e+00 +2.4188e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.837905819e+02 +9.837905819e+02 +1.019140582e+03 +1.019140582e+03 -4.2897e+00 +2.0812e+00 -1.7875e+00
2 +1.671984534e+01 +1.671984534e+01 +5.206984534e+01 +5.206984534e+01 +2.0554e+00 +1.8541e+00 +1.2093e-01
3 +1.021290039e+01 +1.021290039e+01 +4.556290039e+01 +4.556290039e+01 +4.3802e+00 -3.1326e-01 -5.5705e-01
16 +5.854272019e+00 +5.854272019e+00 +4.120427202e+01 +4.120427202e+01 +4.3927e+00 +1.5822e-01 -1.7946e+00
221 +3.081560847e+00 +3.081560847e+00 +3.843156085e+01 +3.843156085e+01 +1.6444e+00 +1.7517e+00 +2.6194e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.567532763e+02 +3.567532763e+02 +3.605732763e+02 +3.605732763e+02 +3.3714e-02 -4.0399e-01 +4.7375e+00
5 +1.522856994e+02 +1.522856994e+02 +1.561056994e+02 +1.561056994e+02 -8.6721e-01 +3.7886e+00 +2.2202e+00
7 +3.713082093e+00 +3.713082093e+00 +7.533082093e+00 +7.533082093e+00 +3.8274e+00 -1.9351e+00 +1.5477e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.688718548e+02 +1.688718548e+02 +1.906218548e+02 +1.906218548e+02 -2.4950e+00 -1.1408e+00 +1.3417e+00
2 +8.927930475e+01 +8.927930475e+01 +1.110293047e+02 +1.110293047e+02 +7.3794e-01 +1.3752e+00 -2.9450e-01
12 +3.982979018e+01 +3.982979018e+01 +6.157979018e+01 +6.157979018e+01 +1.9831e+00 -7.2496e-01 +8.9001e-01
41 +2.735644599e+01 +2.735644599e+01 +4.910644599e+01 +4.910644599e+01 +1.6738e+00 +2.0602e+00 +1.8816e+00
43 +1.617344500e+01 +1.617344500e+01 +3.792344500e+01 +3.792344500e+01 +4.9799e+00 -3.8712e+00 -4.2998e+00
48 +1.017783764e+01 +1.017783764e+01 +3.192783764e+01 +3.192783764e+01 +3.7554e+00 -1.6546e+00 -2.7749e+00
72 +9.701393445e+00 +9.701393445e+00 +3.145139344e+01 +3.145139344e+01 +4.6518e+00 -2.2259e+00 -2.5434e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.248039933e+02 +1.248039933e+02 +1.895939933e+02 +1.895939933e+02 -2.0331e+00 +4.4399e+00 -2.2650e+00
5 +3.898784114e+01 +3.898784114e+01 +1.037778411e+02 +1.037778411e+02 -2.1507e+00 +1.8061e+00 -2.8142e+00
9 +1.835471280e+01 +1.835471280e+01 +8.314471280e+01 +8.314471280e+01 -1.6048e+00 -2.8715e+00 -1.6159e+00
10 +1.538675610e+01 +1.538675610e+01 +8.017675610e+01 +8.017675610e+01 -2.3127e+00 -3.4925e+00 -3.3090e+00
77 +8.816272047e+00 +8.816272047e+00 +7.360627205e+01 +7.360627205e+01 -2.0124e+00 -4.9558e+00 +2.5556e+00
111 +4.416127598e+00 +4.416127598e+00 +6.920612760e+01 +6.920612760e+01 -1.6156e+00 -4.8177e-01 -7.9475e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.056199274e+02 +1.056199274e+02 -8.943800726e+02 -8.943800726e+02 -4.5021e-01 +3.1783e+00 +8.0994e-01
2 +6.231046264e+01 +6.231046264e+01 -9.376895374e+02 -9.376895374e+02 -4.3426e+00 +3.3979e+00 +3.9363e+00
