% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.975293739e+03 +2.975293739e+03 +2.958353739e+03 +2.958353739e+03 -1.4281e+00 -9.3128e-02
2 +4.879980254e+02 +4.879980254e+02 +4.710580254e+02 +4.710580254e+02 +1.2993e+00 +4.5244e+00
11 +3.758574808e+01 +3.758574808e+01 +2.064574808e+01 +2.064574808e+01 +3.1024e+00 +1.9682e+00
15 +1.601353321e+01 +1.601353321e+01 -9.264667865e-01 -9.264667865e-01 +3.6607e+00 +6.4124e-01
60 +1.574250223e+01 +1.574250223e+01 -1.197497773e+00 -1.197497773e+00 +4.2563e+00 +8.4448e-01
62 +6.354511407e+00 +6.354511407e+00 -1.058548859e+01 -1.058548859e+01 +3.2900e+00 +4.5720e+00
97 +2.658098594e+00 +2.658098594e+00 -1.428190141e+01 -1.428190141e+01 +3.9142e+00 +1.4926e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.145364093e+01 +5.145364093e+01 +7.026364093e+01 +7.026364093e+01 +2.6730e+00 +3.5752e+00
10 +1.104323913e+01 +1.104323913e+01 +2.985323913e+01 +2.985323913e+01 -3.4982e+00 +1.6431e+00
133 +5.637686821e+00 +5.637686821e+00 +2.444768682e+01 +2.444768682e+01 -5.0000e+00 +2.0573e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.024012743e+02 +1.024012743e+02 +3.755512743e+02 +3.755512743e+02 -3.5764e+00 -3.8505e+00
20 +5.142774316e+01 +5.142774316e+01 +3.245777432e+02 +3.245777432e+02 -2.0747e+00 +3.1330e+00
54 +3.934507448e+01 +3.934507448e+01 +3.124950745e+02 +3.124950745e+02 -3.8515e+00 +1.0945e+00
86 +4.808765435e+00 +4.808765435e+00 +2.779587654e+02 +2.779587654e+02 -4.5437e+00 +1.4095e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.766047496e+02 +1.766047496e+02 +2.137847496e+02 +2.137847496e+02 -3.0581e+00 -1.2823e+00
3 +1.432260046e+02 +1.432260046e+02 +1.804060046e+02 +1.804060046e+02 -2.0200e+00 -6.9554e-02
5 +8.391466260e+01 +8.391466260e+01 +1.210946626e+02 +1.210946626e+02 -1.9009e+00 +2.5659e+00
8 +3.050596775e+01 +3.050596775e+01 +6.768596775e+01 +6.768596775e+01 -4.6345e+00 +1.2506e+00
11 +2.508435819e+01 +2.508435819e+01 +6.226435819e+01 +6.226435819e+01 -9.7789e-01 +1.3688e+00
28 +5.424759490e+00 +5.424759490e+00 +4.260475949e+01 +4.260475949e+01 -8.7909e-01 +1.9961e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.443942782e+03 +6.443942782e+03 +6.296042782e+03 +6.296042782e+03 +3.4476e+00 +4.3123e+00
2 +8.450312660e+01 +8.450312660e+01 -6.339687340e+01 -6.339687340e+01 -4.9399e-01 +1.6104e+00
8 +2.075128152e+00 +2.075128152e+00 -1.458248718e+02 -1.458248718e+02 -2.8552e+00 +1.3764e+00
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.813758073e+02 +4.813758073e+02 +5.976358073e+02 +5.976358073e+02 +9.9818e-01 -2.4928e+00
2 +6.834947238e+01 +6.834947238e+01 +1.846094724e+02 +1.846094724e+02 -4.8361e+00 +1.6265e+00
12 +5.255049501e+01 +5.255049501e+01 +1.688104950e+02 +1.688104950e+02 -2.3431e+00 +2.6197e+00
37 +2.255893244e+01 +2.255893244e+01 +1.388189324e+02 +1.388189324e+02 -4.0071e+00 +1.6553e+00
