% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.028776612e+02 +1.028776612e+02 +3.276611790e-01 +3.276611790e-01 -1.7658e+00 -3.2749e+00 +3.6595e+00 +4.6714e+00 +1.7910e+00 -3.3623e+00 -2.8281e+00 -3.7884e+00 -4.5436e+00 -3.2158e+00
3 +3.521502422e+01 +3.521502422e+01 -6.733497578e+01 -6.733497578e+01 -2.2614e+00 +2.7101e+00 +1.4931e+00 -3.6048e+00 +3.0668e+00 +1.0408e+00 -2.9136e+00 +2.3054e+00 -3.8517e+00 -3.7322e+00
13 +1.429337502e+01 +1.429337502e+01 -8.825662498e+01 -8.825662498e+01 +1.0515e+00 -3.1303e+00 -2.1661e-01 +2.3551e-01 -5.1126e-01 -2.1782e+00 -2.7126e+00 +1.2290e-01 -3.7158e+00 +1.8262e+00
53 +9.911068777e+00 +9.911068777e+00 -9.263893122e+01 -9.263893122e+01 -3.3863e+00 -4.6543e-02 -4.7862e+00 +1.3171e+00 -3.7796e+00 -2.2664e+00 +4.5720e+00 +3.6135e-01 -3.1452e+00 +1.6869e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.554339084e+01 +2.554339084e+01 +9.723339084e+01 +9.723339084e+01 -1.2469e+00 +1.0986e+00 +2.5266e+00 +1.2809e+00 -2.5487e+00 +4.5464e+00 +2.2330e-01 -6.4218e-01 +2.8957e+00 +2.7565e+00
8 +2.372181661e+01 +2.372181661e+01 +9.541181661e+01 +9.541181661e+01 +7.1927e-01 -1.5228e+00 -1.9006e+00 -3.8170e+00 +1.2189e+00 -8.6329e-01 +2.4612e+00 -4.8755e-01 +1.8056e+00 +1.9803e+00
15 +1.522440192e+01 +1.522440192e+01 +8.691440192e+01 +8.691440192e+01 +2.6331e+00 +1.1359e-01 -9.1626e-01 +3.0110e+00 +1.2234e+00 -4.1823e+00 -3.2389e+00 -4.9604e+00 -7.8615e-01 +2.4494e-01
334 +8.519452759e+00 +8.519452759e+00 +8.020945276e+01 +8.020945276e+01 +1.1262e+00 +1.0049e+00 +6.1626e-01 -2.8758e-01 -3.4195e+00 -7.5219e-01 +1.2147e+00 -9.3382e-01 -2.6430e-01 -7.3918e-01
554 +6.182427377e+00 +6.182427377e+00 +7.787242738e+01 +7.787242738e+01 +1.2483e+00 +1.1531e+00 +6.8042e-01 -3.6095e-01 -3.4195e+00 -9.0534e-01 +1.1975e+00 -9.0272e-01 -3.3230e-01 -5.5305e-01
242 +8.508396513e+00 +8.508396513e+00 +8.019839651e+01 +8.019839651e+01 -1.5358e+00 -2.2595e+00 +2.5595e-01 -2.2919e-01 -8.0738e-01 -7.1603e-01 +3.7580e-01 -2.1485e+00 +3.9142e-01 +1.5467e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.771822578e+01 +4.771822578e+01 +2.617282258e+02 +2.617282258e+02 -1.5513e+00 +2.3161e+00 +4.5081e+00 -2.5429e+00 +4.0992e+00 -1.3390e+00 -3.3484e-01 -9.4310e-01 +4.7156e+00 -4.0170e+00
2 +2.459705713e+01 +2.459705713e+01 +2.386070571e+02 +2.386070571e+02 +7.7167e-01 +6.6629e-01 +4.8488e+00 +2.9733e+00 -1.1255e+00 +7.3352e-01 -1.0061e+00 -1.5432e+00 -1.9963e+00 -1.3523e+00
