% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.109279981e+04 +4.109279981e+04 +4.054629981e+04 +4.054629981e+04 +5.0557e-01 -2.9821e+00 -4.4051e+00 -8.9586e-01 +3.1385e+00
3 +4.077602709e+03 +4.077602709e+03 +3.531102709e+03 +3.531102709e+03 +3.8311e+00 +6.4378e-01 -1.4093e+00 -6.4248e-01 +3.0699e+00
45 +2.613418867e+03 +2.613418867e+03 +2.066918867e+03 +2.066918867e+03 -1.7482e+00 +1.8413e+00 -1.8544e+00 -2.8801e+00 +1.7077e+00
53 +1.768255902e+03 +1.768255902e+03 +1.221755902e+03 +1.221755902e+03 -2.3846e+00 +3.6403e+00 +1.4295e+00 -2.9270e-01 +7.3449e-01
62 +1.537040411e+03 +1.537040411e+03 +9.905404106e+02 +9.905404106e+02 -8.0547e-01 +3.3734e+00 +2.8895e+00 -2.8777e-01 +8.4989e-01
129 +1.017320717e+02 +1.017320717e+02 -4.447679283e+02 -4.447679283e+02 -2.9458e+00 +2.0729e+00 +1.5459e+00 -2.1146e-01 +2.0724e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.044787932e+05 +1.044787932e+05 +1.054787932e+05 +1.054787932e+05 +4.1825e+00 +2.3781e+00 -1.9941e+00 +2.4600e+00 +2.8882e+00
2 +3.732735886e+04 +3.732735886e+04 +3.832735886e+04 +3.832735886e+04 -4.5390e+00 +4.6096e+00 +1.7781e+00 -2.0687e+00 +2.0556e+00
3 +1.341172382e+04 +1.341172382e+04 +1.441172382e+04 +1.441172382e+04 -4.5394e+00 -6.8597e-01 +7.8303e-01 +6.4853e-02 +2.6325e-01
13 +5.940327704e+03 +5.940327704e+03 +6.940327704e+03 +6.940327704e+03 -4.0294e+00 +1.5795e+00 -7.9165e-01 +3.2022e-01 -3.7747e+00
21 +3.074748390e+03 +3.074748390e+03 +4.074748390e+03 +4.074748390e+03 -4.1680e-01 +2.3781e+00 -2.2526e+00 -2.8724e-01 -3.5605e+00
57 +1.053978001e+03 +1.053978001e+03 +2.053978001e+03 +2.053978001e+03 -4.6342e-01 +2.8836e+00 +3.1605e-01 -1.0771e+00 -2.9977e+00
