% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.437290737e+02 +4.437290737e+02 +1.443729074e+03 +1.443729074e+03 -2.0089e+00 +8.6532e-01 -1.5357e+00
2 +2.512444721e+02 +2.512444721e+02 +1.251244472e+03 +1.251244472e+03 +3.3708e+00 -2.8179e+00 +4.9793e+00
3 +1.983390587e+02 +1.983390587e+02 +1.198339059e+03 +1.198339059e+03 -4.2333e+00 -2.1488e+00 -4.4967e-01
5 +4.586855178e+01 +4.586855178e+01 +1.045868552e+03 +1.045868552e+03 -3.8456e+00 +9.4628e-01 +2.0726e+00
46 +3.900442565e+01 +3.900442565e+01 +1.039004426e+03 +1.039004426e+03 -1.8444e+00 +3.9972e+00 +4.4994e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.493701315e+03 +1.493701315e+03 +1.563731315e+03 +1.563731315e+03 -4.3156e+00 +4.0790e+00 -2.1883e+00
2 +3.756969869e+02 +3.756969869e+02 +4.457269869e+02 +4.457269869e+02 -4.1448e+00 -4.8498e+00 +3.2369e+00
5 +9.574084791e+01 +9.574084791e+01 +1.657708479e+02 +1.657708479e+02 +4.2039e+00 +1.4515e+00 -1.6128e+00
13 +6.084154820e+01 +6.084154820e+01 +1.308715482e+02 +1.308715482e+02 -1.0717e+00 -2.4735e+00 -8.7948e-01
73 +2.488574197e+01 +2.488574197e+01 +9.491574197e+01 +9.491574197e+01 -3.6763e-01 -3.1261e+00 -3.8362e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.682008722e+03 +2.682008722e+03 +2.633788722e+03 +2.633788722e+03 +2.7751e+00 +5.0684e-01 +2.3787e+00
2 +1.569713275e+02 +1.569713275e+02 +1.087513275e+02 +1.087513275e+02 +4.0704e+00 -3.2728e+00 -4.4813e+00
