% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.411731999e+04 +6.411731999e+04 +6.415321999e+04 +6.415321999e+04 +6.5362e-01 +3.9845e+00
2 +2.396409151e+01 +2.396409151e+01 +5.986409151e+01 +5.986409151e+01 +4.3461e+00 +2.3195e+00
18 +1.250633470e+01 +1.250633470e+01 +4.840633470e+01 +4.840633470e+01 +4.2233e+00 +8.0427e-01
51 +8.408151707e+00 +8.408151707e+00 +4.430815171e+01 +4.430815171e+01 +4.2590e+00 -8.6222e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.379085325e+04 +6.379085325e+04 +6.382222325e+04 +6.382222325e+04 -1.2970e-01 -2.7377e+00
2 +4.833488576e+01 +4.833488576e+01 +7.970488576e+01 +7.970488576e+01 +2.4444e+00 +2.3279e+00
39 +3.344134030e+01 +3.344134030e+01 +6.481134030e+01 +6.481134030e+01 +1.8778e+00 +2.5423e+00
44 +1.421074036e+01 +1.421074036e+01 +4.558074036e+01 +4.558074036e+01 +1.1313e+00 +2.3336e+00
60 +6.596190861e+00 +6.596190861e+00 +3.796619086e+01 +3.796619086e+01 +5.4745e-01 +2.5389e+00
119 +3.443096124e+00 +3.443096124e+00 +3.481309612e+01 +3.481309612e+01 +2.1164e-01 +2.7884e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451890431e+04 +1.451890431e+04 +1.351890431e+04 +1.351890431e+04 -4.9790e-01 -2.5061e+00
3 +1.303214386e+01 +1.303214386e+01 -9.869678561e+02 -9.869678561e+02 +1.1505e+00 -3.7090e+00
66 +1.805058805e+00 +1.805058805e+00 -9.981949412e+02 -9.981949412e+02 +4.9595e-01 -2.2811e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.085245337e+02 +1.085245337e+02 +2.404445337e+02 +2.404445337e+02 +2.1943e+00 -3.4159e+00
6 +6.139594826e+01 +6.139594826e+01 +1.933159483e+02 +1.933159483e+02 -5.1711e-01 -1.9688e+00
7 +2.512802459e+01 +2.512802459e+01 +1.570480246e+02 +1.570480246e+02 +1.0554e+00 -4.6948e-01
15 +6.730034090e+00 +6.730034090e+00 +1.386500341e+02 +1.386500341e+02 -3.5747e+00 +8.6671e-01
27 +6.055402364e+00 +6.055402364e+00 +1.379754024e+02 +1.379754024e+02 -1.9068e+00 +8.7295e-01
