% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
952 +1.193012734e+08 +1.193012734e+08 +1.193022734e+08 +1.193022734e+08 +4.2433e-77 +1.2653e+00 +4.9851e-232 +4.0364e-77 -5.0000e+00 -1.1284e-232 +3.1127e+00 +3.6719e-77 +1.9758e+00 +1.7381e+00 -4.3276e-309 -2.4767e-308 -1.6254e-308 +1.8080e-308 +7.0366e-309 -2.4890e+00 -2.5915e+00 -5.0000e+00 -5.0000e+00 +1.1725e-231
% function evaluation | noise-free fitness - Fopt (1.737000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.206399526e+09 +6.206399526e+09 +6.206399544e+09 +6.206399544e+09 +4.1182e+00 -4.7279e+00 -3.2104e+00 -3.7903e+00 +4.5815e-01 -4.2791e+00 +4.9292e+00 +4.2721e+00 -4.2672e+00 +1.0221e-01 -1.2496e+00 -3.7230e+00 +1.0105e+00 -3.7781e+00 +4.6754e+00 -1.6884e-01 +3.4077e+00 +2.5685e+00 +1.1330e+00 +1.8048e-01
3 +6.226496778e+08 +6.226496778e+08 +6.226496952e+08 +6.226496952e+08 +3.9808e+00 +1.8787e+00 +5.5211e-01 +4.0679e-01 -4.1007e+00 -3.1377e-02 +9.6670e-01 +1.0834e+00 -2.0044e+00 -1.2621e+00 +1.4174e+00 -1.3018e+00 -2.3197e+00 -3.3662e+00 -4.0395e+00 -3.5104e+00 +2.2855e+00 +3.2597e+00 -3.4414e+00 +6.6075e-02
5 +1.678842028e+08 +1.678842028e+08 +1.678842202e+08 +1.678842202e+08 +2.0783e+00 -1.9444e+00 +3.6244e+00 +4.6200e+00 +6.7298e-01 +3.8415e+00 -1.3342e+00 -1.9696e+00 +2.7430e-01 -3.6748e+00 +1.1479e+00 -2.5430e+00 +3.1759e+00 +6.8687e-01 +2.2195e-01 +6.1927e-01 -4.6882e+00 +1.6726e+00 -1.5228e+00 -1.9117e+00
% function evaluation | noise-free fitness - Fopt (1.541700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.392905918e+09 +6.392905918e+09 +6.392906072e+09 +6.392906072e+09 -2.9463e+00 +1.8407e+00 -9.3564e-01 +5.9941e-01 +8.2543e-01 +2.0097e+00 -2.6412e+00 +4.4183e+00 -1.7008e+00 -3.5777e+00 +3.5012e+00 -4.5440e+00 +4.2765e+00 +3.7699e+00 +3.5789e+00 +1.0108e-01 +1.8229e+00 -3.6600e+00 -8.2925e-01 -2.6868e+00
2 +4.625094663e+09 +4.625094663e+09 +4.625094817e+09 +4.625094817e+09 -3.5591e+00 +9.5968e-01 -4.4069e+00 +3.0273e+00 +4.5394e+00 +3.0336e+00 +3.2280e+00 +4.7057e+00 -4.2537e+00 -1.3128e+00 +2.8467e+00 +1.1100e+00 -1.1526e+00 -4.1180e+00 -1.5997e+00 -3.6627e+00 -3.6778e+00 -2.6476e+00 +4.4331e+00 -3.2121e+00
3 +3.533890612e+09 +3.533890612e+09 +3.533890766e+09 +3.533890766e+09 -2.0898e+00 -1.2640e+00 -3.2998e+00 +4.4794e-01 -2.0692e+00 -3.5718e+00 -3.1451e+00 -3.4689e+00 -7.2843e-01 +2.1982e-01 -3.7338e+00 +1.1819e+00 -3.8649e+00 +3.5885e+00 +2.4256e+00 +1.0248e+00 -4.6547e+00 +4.6621e+00 +3.9239e+00 -8.8286e-01
4 +1.664921554e+09 +1.664921554e+09 +1.664921709e+09 +1.664921709e+09 -3.2302e+00 +2.8715e+00 +2.9286e+00 +3.5409e+00 -3.5023e+00 +3.0307e+00 -1.7469e+00 +2.3437e+00 -2.2538e+00 -2.0756e+00 +3.5972e+00 +2.5704e+00 -2.2641e-01 +9.9140e-01 +3.4149e+00 -2.6848e+00 -4.5401e+00 +2.6667e+00 -8.1700e-01 -2.0608e-01
8 +1.205288291e+09 +1.205288291e+09 +1.205288445e+09 +1.205288445e+09 -2.1626e+00 -3.0624e-01 -1.1424e+00 +2.4913e+00 +7.2982e-01 +2.0279e+00 +1.3278e+00 -4.6105e+00 +3.5577e+00 -2.5958e+00 -9.3421e-01 -2.4277e+00 +9.7638e-02 +2.0403e+00 -1.0587e+00 +8.5120e-01 +8.6295e-01 -4.7140e+00 -4.6675e+00 -3.3926e+00
13 +2.258741039e+08 +2.258741039e+08 +2.258742581e+08 +2.258742581e+08 -3.8091e+00 +1.6443e+00 +3.1614e+00 +4.8453e+00 +3.6288e+00 -4.3569e+00 -1.3024e+00 +2.4359e+00 +1.5647e-01 -4.5967e+00 -1.9046e+00 -4.9655e+00 +3.8003e+00 +1.5571e+00 +2.5683e-01 +7.6660e-01 -3.5880e+00 +3.0793e+00 -3.4358e+00 +2.5233e+00
165 +1.289734987e+08 +1.289734987e+08 +1.289736529e+08 +1.289736529e+08 -2.9214e+00 +1.3484e+00 +2.0945e+00 +4.5518e+00 +3.3703e+00 -3.0898e+00 -3.3758e+00 -4.3080e+00 -1.4302e+00 -3.1892e+00 -8.2489e-01 -2.7640e+00 +9.6690e-01 -2.0264e+00 +3.7104e+00 -1.3345e+00 -1.1666e+00 +1.4078e+00 -4.7627e-01 -1.0713e+00
% function evaluation | noise-free fitness - Fopt (4.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.319027694e+08 +7.319027694e+08 +7.319028192e+08 +7.319028192e+08 +5.1447e-01 +1.3768e+00 +1.7326e+00 -1.6593e-01 +2.8500e+00 +1.7100e+00 +1.1445e+00 +2.6853e+00 +2.4910e+00 -1.9111e+00 -4.5961e+00 -4.8761e+00 +2.5176e+00 -8.1580e-02 +3.9631e+00 -5.9009e-01 -1.0345e+00 -3.0765e+00 -6.3216e-01 +3.0336e+00
5 +2.680512192e+08 +2.680512192e+08 +2.680512690e+08 +2.680512690e+08 -4.6703e+00 +7.4543e-01 -3.6149e+00 +7.3902e-01 +3.2769e+00 -1.0505e+00 +8.7437e-01 -1.1385e+00 -1.2434e+00 +9.4274e-01 -4.5715e+00 +1.3527e+00 +4.8076e+00 +5.3941e-01 +2.0243e-01 +1.8412e+00 +4.8119e+00 -3.6844e-01 -1.7119e+00 -2.5205e+00
21 +2.249052353e+08 +2.249052353e+08 +2.249052852e+08 +2.249052852e+08 -5.1641e-01 +8.2551e-01 -7.5639e-01 -3.3971e+00 +2.9726e+00 -1.5426e+00 +1.6574e+00 +1.5979e+00 +2.1504e+00 +1.7237e+00 -4.7326e+00 -2.9487e+00 +1.5338e+00 +4.7007e+00 -1.0229e-01 -2.2005e+00 -3.1637e+00 -4.9531e+00 +3.1394e+00 +2.3735e+00
88 +1.465734518e+08 +1.465734518e+08 +1.465735017e+08 +1.465735017e+08 -2.7732e+00 -4.1592e+00 -7.5198e-01 -1.1711e+00 +4.8747e+00 -2.5305e+00 -3.2388e-01 -3.9188e+00 +2.4317e+00 -3.8321e-01 +9.7496e-01 -1.6940e+00 -1.7729e+00 -1.8689e+00 +4.6258e-01 +2.3260e+00 -9.7169e-01 +4.9880e+00 -1.7653e+00 +2.7064e+00
