% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.468399420e+02 +6.468399420e+02 +7.397799420e+02 +7.397799420e+02 +3.1766e+00 +2.6423e+00
3 +8.074153695e+01 +8.074153695e+01 +1.736815370e+02 +1.736815370e+02 +1.9601e+00 -3.7404e+00
4 +1.510505880e+01 +1.510505880e+01 +1.080450588e+02 +1.080450588e+02 -4.3000e+00 +4.9055e+00
31 +5.408240311e+00 +5.408240311e+00 +9.834824031e+01 +9.834824031e+01 +1.4911e+00 -1.4537e+00
62 +1.683498053e+00 +1.683498053e+00 +9.462349805e+01 +9.462349805e+01 +1.2416e+00 -9.5470e-01
79 +6.009155901e-01 +6.009155901e-01 +9.354091559e+01 +9.354091559e+01 -1.1229e+00 +1.8645e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.170689391e-01 +6.170689391e-01 +3.596706894e+01 +3.596706894e+01 +1.6149e+00 +9.9317e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.195336208e+02 +7.195336208e+02 +7.233536208e+02 +7.233536208e+02 +1.6200e+00 +3.9370e+00
2 +5.023598339e+02 +5.023598339e+02 +5.061798339e+02 +5.061798339e+02 +1.0536e+00 -8.1117e-01
3 +3.826050599e+02 +3.826050599e+02 +3.864250599e+02 +3.864250599e+02 +5.3902e-01 -4.2846e+00
4 +1.952027544e+02 +1.952027544e+02 +1.990227544e+02 +1.990227544e+02 +1.6115e+00 -3.0624e+00
5 +2.691158854e+01 +2.691158854e+01 +3.073158854e+01 +3.073158854e+01 +4.5193e+00 +1.4293e+00
19 +1.820324099e+01 +1.820324099e+01 +2.202324099e+01 +2.202324099e+01 +3.8072e+00 +1.9893e+00
20 +1.251361824e+00 +1.251361824e+00 +5.071361824e+00 +5.071361824e+00 +4.1559e+00 +1.3866e+00
98 +1.996759007e-02 +1.996759007e-02 +3.839967590e+00 +3.839967590e+00 +4.0166e+00 +1.2753e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.108663981e+02 +3.108663981e+02 +3.326163981e+02 +3.326163981e+02 -6.5812e-01 -2.1166e-01
2 +2.351718050e+01 +2.351718050e+01 +4.526718050e+01 +4.526718050e+01 -7.7712e-01 +4.1432e+00
3 +3.272828002e+00 +3.272828002e+00 +2.502282800e+01 +2.502282800e+01 +3.9592e+00 +1.1665e+00
11 +1.935743013e+00 +1.935743013e+00 +2.368574301e+01 +2.368574301e+01 +4.5060e+00 +6.9195e-01
69 +1.469823782e+00 +1.469823782e+00 +2.321982378e+01 +2.321982378e+01 +2.6190e+00 +1.7813e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.392066302e+03 +2.392066302e+03 +2.456856302e+03 +2.456856302e+03 +3.7963e+00 +5.4850e-01
3 +8.932365156e+01 +8.932365156e+01 +1.541136516e+02 +1.541136516e+02 -2.3264e+00 -3.4260e+00
13 +4.256653513e+01 +4.256653513e+01 +1.073565351e+02 +1.073565351e+02 -8.1283e-01 -4.5026e+00
20 +2.271990761e+01 +2.271990761e+01 +8.750990761e+01 +8.750990761e+01 -3.6693e+00 +9.3058e-01
21 +9.328145103e+00 +9.328145103e+00 +7.411814510e+01 +7.411814510e+01 -3.1677e+00 -1.0272e+00
